FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
284,284,Berislăveşti,39,Vâlcea,0.15,0.15,0.1,0.15,0.1
285,285,Beriu,21,Hunedoara,0.15,0.15,0.1,0.15,0.1
286,286,Berivoi,,Brasov,0.15,0.15,0.1,0.15,0.1
287,287,Berleşti,19,Gorj,0.15,0.15,0.1,0.15,0.1
288,288,Berlişte,12,Caraş-severin,0.15,0.15,0.1,0.15,0.1
289,289,Bertea,30,Prahova,0.15,0.15,0.1,0.15,0.1
290,290,Berteştii de Jos,08,Brăila,0.15,0.15,0.1,0.15,0.1
291,291,Berveni,32,Satu Mare,0.15,0.15,0.1,0.15,0.1
292,292,Berzasca,12,Caraş-severin,0.15,0.15,0.1,0.15,0.1
293,293,Berzovia,12,Caraş-severin,0.15,0.15,0.1,0.15,0.1
294,294,Berzunţi,04,Bacău,0.15,0.15,0.1,0.15,0.1
295,295,Beta,01,Alba,0.15,0.15,0.1,0.15,0.1
296,296,Bethausen,36,Timiş,0.15,0.15,0.1,0.15,0.1
297,297,Beuca,35,Teleorman,0.15,0.15,0.1,0.15,0.1
298,298,Beudiu,06,Bistriţa-năsăud,0.15,0.15,0.1,0.15,0.1
299,299,Bezdead,16,Dâmboviţa,0.15,0.15,0.1,0.15,0.1
300,300,Bezid,27,Mureş,0.15,0.15,0.1,0.15,0.1
301,301,Beznea,05,Bihor,0.15,0.15,0.1,0.15,0.1
302,302,Bicaci,05,Bihor,0.15,0.15,0.1,0.15,0.1
303,303,Bicaz,25,Maramureş,0.15,0.15,0.1,0.15,0.1
304,304,Bicaz,,Neamt,0.15,0.15,0.1,0.15,0.1
305,305,Bicaz-Chei,,Neamt,0.15,0.15,0.1,0.15,0.1
306,306,Bicazu Ardelean,,Neamt,0.15,0.15,0.1,0.15,0.1
307,307,Bichigi,36,Timiş,0.15,0.15,0.1,0.15,0.1
308,308,Bichigiu,06,Bistriţa-năsăud,0.15,0.15,0.1,0.15,0.1
309,309,Bichiş,27,Mureş,0.15,0.15,0.1,0.15,0.1
310,310,Bicălatu,13,Cluj,0.15,0.15,0.1,0.15,0.1
311,311,Biertan,33,Sibiu,0.15,0.15,0.1,0.15,0.1
312,312,Biharia,05,Bihor,0.15,0.15,0.1,0.15,0.1
313,313,Biia,01,Alba,0.15,0.15,0.1,0.15,0.1
314,314,Bijghir,04,Bacău,0.15,0.15,0.1,0.15,0.1
315,315,Bila,42,Giurgiu,0.15,0.15,0.1,0.15,0.1
316,316,Bilbor,20,Harghita,0.15,0.15,0.1,0.15,0.1
317,317,Bilca,34,Suceava,0.15,0.15,0.1,0.15,0.1
318,318,Bilciureşti,16,Dâmboviţa,0.15,0.15,0.1,0.15,0.1
319,319,Biled,36,Timiş,0.15,0.15,0.1,0.15,0.1
320,320,Birchiş,02,Arad,0.15,0.15,0.1,0.15,0.1
321,321,Bircii,29,Olt,0.15,0.15,0.1,0.15,0.1
322,322,Birda,36,Timiş,0.15,0.15,0.1,0.15,0.1
323,323,Bisericani,20,Harghita,0.15,0.15,0.1,0.15,0.1
324,324,Bisoca,11,Buzău,0.15,0.15,0.1,0.15,0.1
325,325,Bistra,01,Alba,0.15,0.15,0.1,0.15,0.1
326,326,Bistra,25,Maramureş,0.15,0.15,0.1,0.15,0.1
327,327,Bistra,05,Bihor,0.15,0.15,0.1,0.15,0.1
328,328,Bistricioara,,Neamt,0.15,0.15,0.1,0.15,0.1
329,329,Bistriţa,06,Bistriţa-năsăud,0.15,0.15,0.1,0.15,0.1
330,330,Bistriţa Bârgăului,06,Bistriţa-năsăud,0.15,0.15,0.1,0.15,0.1
331,331,Bivolari,23,Iaşi,0.15,0.15,0.1,0.15,0.1
332,332,Bixad,15,Covasna,0.15,0.15,0.1,0.15,0.1
333,333,Bixad,32,Satu Mare,0.15,0.15,0.1,0.15,0.1
334,334,Blaj,01,Alba,0.15,0.15,0.1,0.15,0.1
335,335,Blandiana,01,Alba,0.15,0.15,0.1,0.15,0.1
336,336,Blebea,,Neamt,0.15,0.15,0.1,0.15,0.1
337,337,Blejani,39,Vâlcea,0.15,0.15,0.1,0.15,0.1
338,338,Blejeşti,35,Teleorman,0.15,0.15,0.1,0.15,0.1
339,339,Blejoi,30,Prahova,0.15,0.15,0.1,0.15,0.1
340,340,Blidari,04,Bacău,0.15,0.15,0.1,0.15,0.1
341,341,Blidari,40,Vrancea,0.15,0.15,0.1,0.15,0.1
342,342,Blideşti,01,Alba,0.15,0.15,0.1,0.15,0.1
343,343,Blândeşti,07,Botoşani,0.15,0.15,0.1,0.15,0.1
344,344,Blânzi,18,Galaţi,0.15,0.15,0.1,0.15,0.1
345,345,Blăgeşti,04,Bacău,0.15,0.15,0.1,0.15,0.1
346,346,Blăgeşti,38,Vaslui,0.15,0.15,0.1,0.15,0.1
347,347,Blăjani,11,Buzău,0.15,0.15,0.1,0.15,0.1
348,348,Blăjel,33,Sibiu,0.15,0.15,0.1,0.15,0.1
349,349,Blăjeni,21,Hunedoara,0.15,0.15,0.1,0.15,0.1
350,350,Boarta,33,Sibiu,0.15,0.15,0.1,0.15,0.1
351,351,Bobda,36,Timiş,0.15,0.15,0.1,0.15,0.1
352,352,Bobeica,34,Suceava,0.15,0.15,0.1,0.15,0.1
353,353,Bobiceşti,29,Olt,0.15,0.15,0.1,0.15,0.1
354,354,Boboc,11,Buzău,0.15,0.15,0.1,0.15,0.1
355,355,Boboci,16,Dâmboviţa,0.15,0.15,0.1,0.15,0.1
356,356,Bobohalma,27,Mureş,0.15,0.15,0.1,0.15,0.1
357,357,Bobolia,30,Prahova,0.15,0.15,0.1,0.15,0.1
358,358,Bobota,31,Sălaj,0.15,0.15,0.1,0.15,0.1
359,359,Bobu,19,Gorj,0.15,0.15,0.1,0.15,0.1
360,360,Bobâlna,21,Hunedoara,0.15,0.15,0.1,0.15,0.1
361,361,Bobâlna,13,Cluj,0.15,0.15,0.1,0.15,0.1
362,362,Bocicoel,25,Maramureş,0.15,0.15,0.1,0.15,0.1
363,363,Bocicoiu Mare,25,Maramureş,0.15,0.15,0.1,0.15,0.1
364,364,Bocicău,32,Satu Mare,0.15,0.15,0.1,0.15,0.1
