FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
55,55,Björbo,W,Dalarna,0.15,0.15,0.1,0.15,0.1
56,56,Björke,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
57,57,Björketorp,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
58,58,Björklinge,C,Uppsala,0.15,0.15,0.1,0.15,0.1
59,59,Björkvik,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
60,60,Björkö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
61,61,Björneborg,S,Värmland,0.15,0.15,0.1,0.15,0.1
62,62,Björnlunda,D,Södermanland,0.15,0.15,0.1,0.15,0.1
63,63,Blentarp,M,Skåne,0.15,0.15,0.1,0.15,0.1
64,64,Blidsberg,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
65,65,Blomstermåla,H,Kalmar,0.15,0.15,0.1,0.15,0.1
66,66,Boda,W,Dalarna,0.15,0.15,0.1,0.15,0.1
67,67,Boda,C,Uppsala,0.15,0.15,0.1,0.15,0.1
68,68,Bodafors,F,Jönköping,0.15,0.15,0.1,0.15,0.1
69,69,Boden,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
70,70,Boliden,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
71,71,Bollebygd,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
72,72,Bollnäs,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
73,73,Bollstabruk,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
74,74,Boo,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
75,75,Bor,F,Jönköping,0.15,0.15,0.1,0.15,0.1
76,76,Borensberg,E,Östergötland,0.15,0.15,0.1,0.15,0.1
77,77,Borgholm,H,Kalmar,0.15,0.15,0.1,0.15,0.1
78,78,Borlänge,W,Dalarna,0.15,0.15,0.1,0.15,0.1
79,79,Borrby,M,Skåne,0.15,0.15,0.1,0.15,0.1
80,80,Borås,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
81,81,Bottnaryd,F,Jönköping,0.15,0.15,0.1,0.15,0.1
82,82,Boxholm,E,Östergötland,0.15,0.15,0.1,0.15,0.1
83,83,Brastad,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
84,84,Braås,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
85,85,Bredaryd,F,Jönköping,0.15,0.15,0.1,0.15,0.1
86,86,Bredbyn,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
87,87,Bro,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
88,88,Broby,M,Skåne,0.15,0.15,0.1,0.15,0.1
89,89,Bromma,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
90,90,Bromölla,M,Skåne,0.15,0.15,0.1,0.15,0.1
91,91,Brunflo,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
92,92,Bräcke,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
93,93,Bräkne-Hoby,K,Blekinge,0.15,0.15,0.1,0.15,0.1
94,94,Brännö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
95,95,Brålanda,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
96,96,Brösarp,M,Skåne,0.15,0.15,0.1,0.15,0.1
97,97,Bunkeflostrand,M,Skåne,0.15,0.15,0.1,0.15,0.1
98,98,Bureå,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
99,99,Burseryd,F,Jönköping,0.15,0.15,0.1,0.15,0.1
100,100,Burträsk,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
101,101,Bygdeå,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
102,102,Byske,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
103,103,Bäckefors,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
104,104,Bälinge,C,Uppsala,0.15,0.15,0.1,0.15,0.1
105,105,Bålsta,C,Uppsala,0.15,0.15,0.1,0.15,0.1
106,106,Båstad,M,Skåne,0.15,0.15,0.1,0.15,0.1
107,107,Charlottenberg,S,Värmland,0.15,0.15,0.1,0.15,0.1
108,108,Dalarö,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
109,109,Dalby,M,Skåne,0.15,0.15,0.1,0.15,0.1
110,110,Dals Långed,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
111,111,Dals Rostock,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
112,112,Dalsjöfors,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
113,113,Dalstorp,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
114,114,Dalum,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
115,115,Degeberga,M,Skåne,0.15,0.15,0.1,0.15,0.1
116,116,Degerfors,T,Örebro,0.15,0.15,0.1,0.15,0.1
117,117,Deje,S,Värmland,0.15,0.15,0.1,0.15,0.1
118,118,Delsbo,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
119,119,Dingle,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
120,120,Diö,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
121,121,Djursholm,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
122,122,Donsö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
123,123,Dorotea,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
124,124,Duved,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
125,125,Dvärsätt,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
126,126,Dösjebro,M,Skåne,0.15,0.15,0.1,0.15,0.1
127,127,Ed,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
128,128,Edane,S,Värmland,0.15,0.15,0.1,0.15,0.1
129,129,Edsbro,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
130,130,Edsbyn,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
131,131,Edsvalla,S,Värmland,0.15,0.15,0.1,0.15,0.1
132,132,Ekeby,M,Skåne,0.15,0.15,0.1,0.15,0.1
133,133,Ekeby,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
134,134,Ekenässjön,F,Jönköping,0.15,0.15,0.1,0.15,0.1
135,135,Ekerö,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
136,136,Ekshärad,S,Värmland,0.15,0.15,0.1,0.15,0.1
137,137,Eksjö,F,Jönköping,0.15,0.15,0.1,0.15,0.1
138,138,Eldsberga,N,Halland,0.15,0.15,0.1,0.15,0.1
139,139,Ellös,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
140,140,Emmaboda,H,Kalmar,0.15,0.15,0.1,0.15,0.1
141,141,Enebyberg,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
142,142,Enköping,C,Uppsala,0.15,0.15,0.1,0.15,0.1
143,143,Enviken,W,Dalarna,0.15,0.15,0.1,0.15,0.1
144,144,Enånger,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
145,145,Ersmark,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
146,146,Eskilstuna,D,Södermanland,0.15,0.15,0.1,0.15,0.1
147,147,Eslöv,M,Skåne,0.15,0.15,0.1,0.15,0.1
148,148,Everöd,M,Skåne,0.15,0.15,0.1,0.15,0.1
149,149,Fagersanna,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
150,150,Fagersta,U,Västmanland,0.15,0.15,0.1,0.15,0.1
151,151,Falkenberg,N,Halland,0.15,0.15,0.1,0.15,0.1
152,152,Falköping,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
153,153,Falun,W,Dalarna,0.15,0.15,0.1,0.15,0.1
154,154,Fellingsbro,T,Örebro,0.15,0.15,0.1,0.15,0.1
155,155,Figeholm,H,Kalmar,0.15,0.15,0.1,0.15,0.1
156,156,Filipstad,S,Värmland,0.15,0.15,0.1,0.15,0.1
157,157,Finja,M,Skåne,0.15,0.15,0.1,0.15,0.1
158,158,Finnerödja,T,Örebro,0.15,0.15,0.1,0.15,0.1
159,159,Finspång,E,Östergötland,0.15,0.15,0.1,0.15,0.1
160,160,Fjugesta,T,Örebro,0.15,0.15,0.1,0.15,0.1
161,161,Fjälkinge,M,Skåne,0.15,0.15,0.1,0.15,0.1
162,162,Fjällbacka,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
163,163,Fjärdhundra,C,Uppsala,0.15,0.15,0.1,0.15,0.1
164,164,Flen,D,Södermanland,0.15,0.15,0.1,0.15,0.1
165,165,Fliseryd,H,Kalmar,0.15,0.15,0.1,0.15,0.1
166,166,Floby,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
167,167,Floda,W,Dalarna,0.15,0.15,0.1,0.15,0.1
168,168,Flyinge,M,Skåne,0.15,0.15,0.1,0.15,0.1
169,169,Fors,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
170,170,Fors,W,Dalarna,0.15,0.15,0.1,0.15,0.1
171,171,Forsbacka,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
172,172,Forsbacka,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
173,173,Forserum,F,Jönköping,0.15,0.15,0.1,0.15,0.1
174,174,Forshaga,S,Värmland,0.15,0.15,0.1,0.15,0.1
175,175,Forsheda,F,Jönköping,0.15,0.15,0.1,0.15,0.1
176,176,Fotö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
177,177,Fredriksberg,W,Dalarna,0.15,0.15,0.1,0.15,0.1
178,178,Frillesås,N,Halland,0.15,0.15,0.1,0.15,0.1
179,179,Fristad,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
180,180,Fritsla,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
181,181,Frufällan,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
182,182,Frändefors,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
183,183,Fränsta,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
184,184,Frövi,T,Örebro,0.15,0.15,0.1,0.15,0.1
185,185,Funäsdalen,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
186,186,Furulund,M,Skåne,0.15,0.15,0.1,0.15,0.1
187,187,Furulund,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
188,188,Furuvik,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
189,189,Färgelanda,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
190,190,Färila,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
191,191,Färjestaden,H,Kalmar,0.15,0.15,0.1,0.15,0.1
192,192,Färlöv,M,Skåne,0.15,0.15,0.1,0.15,0.1
193,193,Färnäs,W,Dalarna,0.15,0.15,0.1,0.15,0.1
194,194,Fårösund,I,Gotland,0.15,0.15,0.1,0.15,0.1
195,195,Föllinge,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
196,196,Förslöv,M,Skåne,0.15,0.15,0.1,0.15,0.1
197,197,Gagnef,W,Dalarna,0.15,0.15,0.1,0.15,0.1
198,198,Gamleby,H,Kalmar,0.15,0.15,0.1,0.15,0.1
199,199,Gammelstad,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
200,200,Gantofta,M,Skåne,0.15,0.15,0.1,0.15,0.1
201,201,Garpenberg,W,Dalarna,0.15,0.15,0.1,0.15,0.1
202,202,Garphyttan,T,Örebro,0.15,0.15,0.1,0.15,0.1
203,203,Gemla,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
204,204,Genarp,M,Skåne,0.15,0.15,0.1,0.15,0.1
205,205,Genevad,N,Halland,0.15,0.15,0.1,0.15,0.1
206,206,Getinge,N,Halland,0.15,0.15,0.1,0.15,0.1
207,207,Gimo,C,Uppsala,0.15,0.15,0.1,0.15,0.1
208,208,Gislaved,F,Jönköping,0.15,0.15,0.1,0.15,0.1
209,209,Glanshammar,T,Örebro,0.15,0.15,0.1,0.15,0.1
210,210,Glimåkra,M,Skåne,0.15,0.15,0.1,0.15,0.1
211,211,Glommen,N,Halland,0.15,0.15,0.1,0.15,0.1
212,212,Glumslöv,M,Skåne,0.15,0.15,0.1,0.15,0.1
213,213,Gnarp,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
214,214,Gnesta,D,Södermanland,0.15,0.15,0.1,0.15,0.1
215,215,Gnosjö,F,Jönköping,0.15,0.15,0.1,0.15,0.1
216,216,Grebbestad,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
217,217,Grevie,M,Skåne,0.15,0.15,0.1,0.15,0.1
218,218,Grillby,C,Uppsala,0.15,0.15,0.1,0.15,0.1
219,219,Grimslöv,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
220,220,Grimsås,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
221,221,Grums,S,Värmland,0.15,0.15,0.1,0.15,0.1
222,222,Grundsund,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
223,223,Grycksbo,W,Dalarna,0.15,0.15,0.1,0.15,0.1
224,224,Grythyttan,T,Örebro,0.15,0.15,0.1,0.15,0.1
225,225,Gräddö,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
226,226,Grängesberg,W,Dalarna,0.15,0.15,0.1,0.15,0.1
227,227,Gränna,F,Jönköping,0.15,0.15,0.1,0.15,0.1
228,228,Grästorp,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
229,229,Gråbo,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
230,230,Gualöv,M,Skåne,0.15,0.15,0.1,0.15,0.1
231,231,Gullbrandstorp,N,Halland,0.15,0.15,0.1,0.15,0.1
232,232,Gullringen,H,Kalmar,0.15,0.15,0.1,0.15,0.1
233,233,Gullspång,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
234,234,Gunnebo,H,Kalmar,0.15,0.15,0.1,0.15,0.1
235,235,Gustavsberg,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
236,236,Gusum,E,Östergötland,0.15,0.15,0.1,0.15,0.1
237,237,Gyttorp,T,Örebro,0.15,0.15,0.1,0.15,0.1
238,238,Gällivare,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
239,239,Gällstad,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
240,240,Gällö,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
241,241,Gärds Köpinge,M,Skåne,0.15,0.15,0.1,0.15,0.1
242,242,Gärsnäs,S,Värmland,0.15,0.15,0.1,0.15,0.1
243,243,Gärsnäs,M,Skåne,0.15,0.15,0.1,0.15,0.1
244,244,Gävle,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
245,245,Gånghester,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
246,246,Göta,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
247,247,Göteborg,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
248,248,Götene,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
249,249,Habo,F,Jönköping,0.15,0.15,0.1,0.15,0.1
250,250,Hackås,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
251,251,Hagfors,S,Värmland,0.15,0.15,0.1,0.15,0.1
252,252,Hallaryd,K,Blekinge,0.15,0.15,0.1,0.15,0.1
253,253,Hallaryd,F,Jönköping,0.15,0.15,0.1,0.15,0.1
254,254,Hallsberg,T,Örebro,0.15,0.15,0.1,0.15,0.1
255,255,Hallstahammar,U,Västmanland,0.15,0.15,0.1,0.15,0.1
256,256,Hallstavik,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
257,257,Halmstad,N,Halland,0.15,0.15,0.1,0.15,0.1
258,258,Hamburgsund,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
259,259,Hammar,M,Skåne,0.15,0.15,0.1,0.15,0.1
260,260,Hammarby,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
261,261,Hammarstrand,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
262,262,Hammenhög,M,Skåne,0.15,0.15,0.1,0.15,0.1
263,263,Hammerdal,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
264,264,Hamrångefjärden,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
265,265,Hanaskog,M,Skåne,0.15,0.15,0.1,0.15,0.1
266,266,Haninge,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
267,267,Haparanda,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
268,268,Harbo,C,Uppsala,0.15,0.15,0.1,0.15,0.1
269,269,Harlösa,M,Skåne,0.15,0.15,0.1,0.15,0.1
270,270,Harmånger,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
271,271,Harplinge,N,Halland,0.15,0.15,0.1,0.15,0.1
272,272,Hasslarp,M,Skåne,0.15,0.15,0.1,0.15,0.1
273,273,Hasslö,K,Blekinge,0.15,0.15,0.1,0.15,0.1
274,274,Haverdal,N,Halland,0.15,0.15,0.1,0.15,0.1
275,275,Heby,C,Uppsala,0.15,0.15,0.1,0.15,0.1
276,276,Hede,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
277,277,Hedemora,W,Dalarna,0.15,0.15,0.1,0.15,0.1
278,278,Hedesunda,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
279,279,Helsingborg,M,Skåne,0.15,0.15,0.1,0.15,0.1
280,280,Hemse,I,Gotland,0.15,0.15,0.1,0.15,0.1
281,281,Henån,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
282,282,Herrljunga,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
283,283,Hestra,F,Jönköping,0.15,0.15,0.1,0.15,0.1
284,284,Hillared,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
285,285,Hillerstorp,F,Jönköping,0.15,0.15,0.1,0.15,0.1
286,286,Hindås,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
287,287,Hjo,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
288,288,Hjärnarp,M,Skåne,0.15,0.15,0.1,0.15,0.1
289,289,Hjärup,M,Skåne,0.15,0.15,0.1,0.15,0.1
290,290,Hofors,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
291,291,Hok,F,Jönköping,0.15,0.15,0.1,0.15,0.1
292,292,Holm,N,Halland,0.15,0.15,0.1,0.15,0.1
293,293,Holmsund,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
294,294,Holsbybrunn,F,Jönköping,0.15,0.15,0.1,0.15,0.1
295,295,Horn,E,Östergötland,0.15,0.15,0.1,0.15,0.1
296,296,Horn,U,Västmanland,0.15,0.15,0.1,0.15,0.1
297,297,Horndal,W,Dalarna,0.15,0.15,0.1,0.15,0.1
298,298,Horred,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
299,299,Hortlax,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
300,300,Hoting,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
301,301,Hova,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
302,302,Hovmantorp,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
303,303,Huddinge,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
304,304,Hudiksvall,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
305,305,Hultsfred,H,Kalmar,0.15,0.15,0.1,0.15,0.1
306,306,Hunnebostrand,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
307,307,Huskvarna,F,Jönköping,0.15,0.15,0.1,0.15,0.1
308,308,Husum,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
309,309,Hyllinge,M,Skåne,0.15,0.15,0.1,0.15,0.1
310,310,Hyltebruk,N,Halland,0.15,0.15,0.1,0.15,0.1
311,311,Hyssna,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
312,312,Hällefors,T,Örebro,0.15,0.15,0.1,0.15,0.1
313,313,Hälleforsnäs,D,Södermanland,0.15,0.15,0.1,0.15,0.1
314,314,Hällekis,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
315,315,Hällevadsholm,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
316,316,Hällevik,K,Blekinge,0.15,0.15,0.1,0.15,0.1
317,317,Hälsö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
318,318,Härad,D,Södermanland,0.15,0.15,0.1,0.15,0.1
319,319,Härnösand,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
320,320,Härryda,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
321,321,Hässleholm,M,Skåne,0.15,0.15,0.1,0.15,0.1
322,322,Hästveda,M,Skåne,0.15,0.15,0.1,0.15,0.1
323,323,Hållsta,D,Södermanland,0.15,0.15,0.1,0.15,0.1
324,324,Hållsta,Z,Jämtland,0.15,0.15,0.1,0.15,0.1
325,325,Höganäs,M,Skåne,0.15,0.15,0.1,0.15,0.1
326,326,Högsby,H,Kalmar,0.15,0.15,0.1,0.15,0.1
327,327,Högsjö,D,Södermanland,0.15,0.15,0.1,0.15,0.1
328,328,Högsjö,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
329,329,Högsäter,S,Värmland,0.15,0.15,0.1,0.15,0.1
330,330,Hökerum,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
331,331,Höllviken,M,Skåne,0.15,0.15,0.1,0.15,0.1
332,332,Hölö,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
333,333,Hönö,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
334,334,Hörby,M,Skåne,0.15,0.15,0.1,0.15,0.1
335,335,Hörnefors,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
336,336,Höviksnäs,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
337,337,Höör,M,Skåne,0.15,0.15,0.1,0.15,0.1
338,338,Idre,W,Dalarna,0.15,0.15,0.1,0.15,0.1
339,339,Iggesund,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
340,340,Indal,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
341,341,Ingelstad,G,Kronoberg,0.15,0.15,0.1,0.15,0.1
342,342,Insjön,W,Dalarna,0.15,0.15,0.1,0.15,0.1
343,343,Insjön,AC,Västerbotten,0.15,0.15,0.1,0.15,0.1
344,344,Johannishus,K,Blekinge,0.15,0.15,0.1,0.15,0.1
345,345,Jokkmokk,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
346,346,Jonsered,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
347,347,Jonstorp,M,Skåne,0.15,0.15,0.1,0.15,0.1
348,348,Jonstorp,O,Västra Götaland,0.15,0.15,0.1,0.15,0.1
349,349,Jukkasjärvi,BD,Norrbotten,0.15,0.15,0.1,0.15,0.1
350,350,Junsele,Y,Västernorrland,0.15,0.15,0.1,0.15,0.1
351,351,Jämjö,K,Blekinge,0.15,0.15,0.1,0.15,0.1
352,352,Jämshög,K,Blekinge,0.15,0.15,0.1,0.15,0.1
353,353,Järbo,X,Gävleborg,0.15,0.15,0.1,0.15,0.1
354,354,Järlåsa,C,Uppsala,0.15,0.15,0.1,0.15,0.1
355,355,Järna,AB,Stockholm,0.15,0.15,0.1,0.15,0.1
356,356,Järna,W,Dalarna,0.15,0.15,0.1,0.15,0.1
357,357,Järnforsen,H,Kalmar,0.15,0.15,0.1,0.15,0.1
