Postal code area,Name of the postal code area,Name of the postal code area (sv),Municipality,Name of the municipality,Statistical Grouping of municipality,Name of the statistical grouping of municipality,Sub-regional unit,Name of the sub-regional unit,Region,Name of the region,Major region,Name of the major region,Regional state administrative agency,Name of the regional state administrative agency,Centre for economic development, transport and the environment,Name of the centre for economic development, transport and the environment,Hospital District,Name of the hospital district
00250,Taka-Töölö,Bortre Tölö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00260,Keski-Töölö,Mellersta Tölö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00270,Pohjois-Meilahti,Norra Mejlans,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00280,Ruskeasuo,Brunakärr,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00290,Meilahden sairaala-alue,Mejlans sjukhusområde,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00300,Pikku Huopalahti,Lillhoplax,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00310,Kivihaka,Stenhagen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00320,Etelä-Haaga,Södra Haga,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00330,Munkkiniemi,Munksnäs,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00340,Kuusisaari-Lehtisaari,Granö-Lövö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00350,Munkkivuori-Niemenmäki,Munkshöjden-Näshöjden,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00360,Pajamäki,Smedjebacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00370,Reimarla,Reimars,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00380,Pitäjänmäen teollisuusalue,Sockenbacka industriområde,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00390,Konala,Kånala,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00400,Pohjois-Haaga,Norra Haga,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00410,Malminkartano,Malmgård,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00420,Kannelmäki,Gamlas,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00430,Maununneva,Magnuskärr,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00440,Lassila,Lassas,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00500,Sörnäinen,Sörnäs,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00510,Etu-Vallila - Alppila,Främre Vallgård - Alphyddan,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00520,Itä-Pasila,Östra Böle,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00530,Kallio,Berghäll,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00540,Kalasatama,Fiskhamnen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00550,Vallila,Vallgård,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00560,Toukola-Vanhakaupunki,Majstad-Gammelstad,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00570,Kulosaari,Brändö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00580,Verkkosaari,Nätholmen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00590,Kaitalahti,Hålvik,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00600,Koskela-Helsinki,Forsby-Helsingfors,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00610,Käpylä,Kottby,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00620,Metsälä-Etelä-Oulunkylä,Krämertsskog-Södra Åggelby,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00630,Maunula-Suursuo,Månsas-Storkärr,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00640,Oulunkylä-Patola,Åggelby-Dammen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00650,Veräjämäki,Grindbacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00660,Länsi-Pakila,Västra Baggböle,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00670,Paloheinä,Svedängen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00680,Itä-Pakila,Östra Baggböle,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00690,Tuomarinkylä-Torpparinmäki,Domarby-Torparbacken,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00700,Malmi,Malm,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00710,Pihlajamäki,Rönnbacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00720,Pukinmäki-Savela,Bocksbacka-Lerstrand,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00730,Tapanila,Mosabacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00740,Siltamäki,Brobacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00750,Puistola,Parkstad,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00760,Suurmetsä,Storskog,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00770,Jakomäki - Alppikylä,Jakobacka - Alpbyn,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00780,Tapaninvainio,Staffansslätten,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00790,Viikki,Vik,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00800,Länsi-Herttoniemi,Västra Hertonäs,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00810,Herttoniemi,Hertonäs,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00820,Roihuvuori,Kasberget,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00830,Tammisalo,Tammelund,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00840,Laajasalo,Degerö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00850,Jollas,Jollas,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00860,Santahamina,Sandhamn,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00870,Etelä-Laajasalo,Södra Degerö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00880,Roihupellon teollisuusalue,Kasåkerns industriområde,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00890,Östersundom,Östersundom,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00900,Puotinharju,Botbyhöjden,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00910,Puotila,Botby gård,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00920,Myllypuro,Kvarnbäcken,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00930,Itäkeskus-Marjaniemi,Östra centrum-Marudd,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00940,Kontula - Vesala,Gårdsbacka - Ärvings,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00950,Vartioharju,Botbyåsen,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00960,Pohjois-Vuosaari,Norra  Nordsjö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00970,Mellunmäki,Mellungsbacka,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00980,Etelä-Vuosaari,Södra Nordsjö,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
00990,Aurinkolahti,Solvik,091,Helsinki,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01120,Västerskog,Västerskog,753,Sipoo,2,Semi-urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01150,Söderkulla,Söderkulla,753,Sipoo,2,Semi-urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01180,Kalkkiranta,Kalkstrand,638,Porvoo,1,Urban municipalities,015,Porvoo,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01190,Box,Box,753,Sipoo,2,Semi-urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01200,Hakunila,Håkansböle,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01230,Vaarala,Fagersta,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01260,Itä-Hakkila,Östra Haxböle,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01280,Länsimäki,Västerkulla,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01300,Tikkurila,Dickursby,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01340,Leinelä,Lejle,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01350,Hiekkaharju,Sandkulla,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01360,Koivukylä-Havukoski,Björkby-Havukoski,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01370,Jokiniemi,Ånäs,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01380,Kuusikko-Hakkila,Sexan-Håkansböle,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01390,Ruskeasanta-Ilola,Rödsand-Gladas,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01400,Rekola,Räckhals,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01420,Päiväkumpu,Lövkulla,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01450,Korso,Korso,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01480,Mikkola,Mikkola,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01490,Nikinmäki,Nissbacka,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01510,Kirkonkylä-Veromäki,Kyrkoby-Skattbacka,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01520,Tammisto,Rosendal,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01530,Veromiehenkylä,Skattmansby,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01600,Myyrmäki,Myrbacka,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01610,Kaivoksela,Gruvsta,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01620,Martinlaakso,Mårtensdal,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01630,Hämeenkylä,Tavastby,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01640,Hämevaara,Tavastberga,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01650,Vapaala,Friherrs,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01660,Varisto,Varistorna,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01670,Vantaanlaakso,Vandadalen,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
01680,Askisto,Askis,092,Vantaa,1,Urban municipalities,011,Helsinki,01,Uusimaa,1,Helsinki-Uusimaa,1,Southern Finland AVI,01,Uusimaa ELY Centre,25,Helsinki and Uusimaa Hospital District
