,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
24,10024,Centrul Medical Academica,nan 20,București,,010452,,,,,,,44.443379,26.1009529
25,10025,Centrul Medical Copou,nan nan,Iași,,700512,,,,,No,,47.1735798,27.570478
26,10026,Centrul Medical Galenus,nan nan,Târgu Mureș,,540052,,,,,,,46.5515387,24.5734768
27,10027,"Centrul Medical de Diagnostic și Tratament ""Dr. Victor Babeș""",nan nan,București,,030171,,,,,,,44.4280686,26.1392145
28,10028,"Centrul Medico-Social ""Sfântul Andrei""",Șoseaua Berceni nan,București,,042144,,,,,,,44.3827382,26.1306613
29,10029,Centrul Regional de Transfuzie Sanguină Tg-Mureș,Strada Molter Károly 2,Târgu Mureș,,540052,,,,,,,46.560516,24.5830475
30,10030,Centrul de Diagnosticare și Tratament Providența,nan 115,Iași,,700220,,,,,,,47.1253657,27.5694266
31,10031,Centrul de Recuperare pentru Copii dr. Nicolae Robănescu,Strada Soldat Mincă Dumitru 40,București,,040814,,,,,,,44.3896675,26.1078393
32,10032,Centrul de Sănătate Ciacova,nan nan,Ciacova,,307110,,,,,,,45.5151925,21.1239431
33,10033,Centrul de Sănătate Mintală Copii,nan nan,Deva,,330088,,,,,,,45.8706127,22.9063057
34,10034,Centrul de Transfuzie Sanguină,nan nan,Târgoviște,,130007,,+40245210913,,,,,44.9190963,25.456973
35,10035,Centrul de Transfuzie Sanguină,Strada Radu S.Campiniu 25,Brăila,,810003,,,,,,,45.2697522,27.969389
36,10036,Centrul de Transfuzii Bârlad,nan nan,Bârlad,,731085,,,,,,,46.2321026,27.6664953
37,10037,Centrul de dializa Bârlad,nan nan,Bârlad,,731199,,,,,,,46.215868,27.6583914
38,10038,Centrul de dializa Fresenius NephrocareCampulung-Muscel,Strada Erou Costel Constantinescu 16,Câmpulung,,115100,,+40 348 730 162,,,,,45.2732848,25.0526355
39,10039,Centrul de dializă,nan nan,Brăila,,810326,,,,,,,45.2524122,27.9401579
40,10040,"Centrul de plasament ""Gulliver""",nan nan,Iași,,700615,,,,,,,47.1487844,27.5616238
41,10041,Centrul de Îngrijiri Paliative „Sfântul Nectarie”,Strada Fabricii de Zahăr 49-51,Cluj-Napoca,,400636,,+40364733610,,,,,46.7844588,23.6204928
42,10042,Centrul pentru Persoane cu Handicap Suferinde de Maladia Alzheimer,nan nan,Ciacova,,307110,,,,,,,45.5115012,21.1220389
43,10043,Clinica Amamed Bărbătești,nan nan,Bărbătești,,247025,,,,,,,45.1723226,24.1172807
44,10044,Clinica Chirurgie I,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,,,46.765972,23.5833921
45,10045,Clinica Dermato-Venerologie,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,,,46.7651568,23.5830082
46,10046,Clinica Dermatologică,nan nan,Iași,,700342,,,,,,,47.1577255,27.6160036
47,10047,Clinica MedLife Turnului,Strada Turnului nan,Brașov,,500030,,,,,,,45.6651711,25.6126401
48,10048,Clinica Medicală I,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,Yes,,46.7656738,23.582303
49,10049,Clinica O.R.L.,Strada Gheorghe Marinescu 34,Târgu Mureș,,540052,,,,,,,46.5539216,24.5782568
50,10050,Clinica Obstetrică - Ginecologie I,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,,,46.7654169,23.5814342
51,10051,Clinica Universitară de Obstetrică Ginecologie Bega,nan nan,Timișoara,,300002,,,,,,,45.7442869,21.2285704
52,10052,Clinica de Boli Infecțioase 1,Strada Gheorghe Doja 89,Târgu Mureș,,540052,,+40-265-250533,,,,,46.5306407,24.5492883
53,10053,Clinica de Boli Infecțioase 2,Strada Gheorghe Doja 127,Târgu Mureș,,540052,,+40-365-882605,,,,,46.5287599,24.5463123
54,10054,Clinica de Chirurgie,nan nan,Târgu Mureș,,540052,,,,,,,46.5532098,24.5751653
55,10055,Clinica de Chirurgie oro-maxilo-facială,nan nan,Târgu Mureș,,540052,,,,,,,46.5390842,24.5611703
56,10056,Clinica de Chirurgie și Ortopedie Pediatrică Dr. Trestianu Viorel,nan nan,Timișoara,,300002,,,,,Yes,,45.7544314,21.2214259
57,10057,Clinica de Dermato-Venerologie,Strada Gheorghe Doja 12,Târgu Mureș,,540052,,+40-365-882534,,,,,46.5386642,24.5578261
58,10058,Clinica de Nefrologie,Strada Victor Babeș nan,Cluj-Napoca,,400006,,,,,,,46.7659334,23.5849339
59,10059,Clinica de Neonatologie-Prematuri,Bulevardul 1848 24,Târgu Mureș,,540052,,+40-265-237019,,,,,46.5327565,24.5578442
60,10060,Clinica de Neurochirurgie,nan nan,Cluj-Napoca,,400349,,,,,Yes,,46.762083,23.584948
61,10061,Clinica de Neurologie,nan nan,Cluj-Napoca,,400349,,,,,Yes,,46.7626379,23.5845725
62,10062,Clinica de Neurologie - Psihiatrie - Neurochirurgie,Strada Profesor Gheorghe Marinescu 43,Cluj-Napoca,,400349,,,,,Yes,,46.7632148,23.5845951
63,10063,Clinica de Neuropsihiatrie,Aleea Potelu 24,Craiova,,200319,,,,,,,44.2959654,23.8053568
64,10064,Clinica de Neuropsihiatrie Pediatrică,Pasajul Panseluțelor 5,Târgu Mureș,,540052,,+40-265-264388,,,,,46.5369554,24.5646547
65,10065,Clinica de Obstetrică-Ginecologie,nan nan,Târgu Mureș,,540052,,,,,,,46.5417803,24.5603316
66,10066,Clinica de Oftalmologie,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,,,46.7653553,23.5836221
67,10067,Clinica de Oftalmologie,nan nan,Târgu Mureș,,540052,,,,,,,46.5412439,24.5610602
68,10068,Clinica de Oncologie,nan nan,Târgu Mureș,,540052,,,,,,,46.5531242,24.5769675
69,10069,Clinica de Oncologie Medicală - Clinca Radiologică,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,,,46.7659234,23.5845597
70,10070,Clinica de Ortopedie-Traumatologie,nan nan,Târgu Mureș,,540052,,+40-265-213720,,,,,46.5519382,24.5739234
71,10071,Clinica de Pediatrie,nan nan,Târgu Mureș,,540052,,,,,,,46.5552566,24.5826312
72,10072,Clinica de Pediatrie,Strada Corneliu Coposu nan,Craiova,,200738,,,,,,,44.3033883,23.8027432
73,10073,Clinica de Pneumoftizologie,nan nan,Sfântu Gheorghe,,520085,,,,,,,45.8634711,25.7828596
74,10074,Clinica de Pneumologie,nan nan,Târgu Mureș,,540052,,,,,,,46.5536056,24.5774755
75,10075,Clinica de Psihiatrie,nan nan,Târgu Mureș,,540052,,,,,,,46.5563383,24.5842211
76,10076,Clinica de oftalmologie,Scuarul Martir Radian Belici nan,Timișoara,,300002,,,,,,,45.7553133,21.224878
77,10077,Călărași Hospital,nan nan,Călărași,,910014,,,,,,,44.1925241,27.3270629
78,10078,DentiRAD,nan nan,Plopeni,,105900,,,,,No,,45.0455274,25.9523511
79,10079,Dentist Iasi,Strada Sfântul Andrei 6C,Iași,,700028,,,,,Yes,,47.1553625,27.5838468
80,10080,Dermato-Venerice,nan nan,Ploiești,,100028,,,,,,,44.9457654,26.0389381
81,10081,Dispensar,nan nan,Căbești,,417125,,,,,,,46.7660974,22.3673581
82,10082,Dispensar,nan nan,Poiana Sibiului,,557180,,,,,,,45.8089373,23.7275007
83,10083,Dispensar,nan nan,Țăndărei,,925200,,,,,,,44.6401784,27.6610987
84,10084,Dispensar,nan nan,Lazuri de Beiuș,,417300,,,,,No,,46.5920797,22.3995994
85,10085,Dispensar Baia de Criș,nan nan,Baia de Criș,,337005,,,,,No,,46.1748127,22.7157663
86,10086,Dispensar Gheorghieni,nan nan,Cluj-Napoca,,400438,,,,,No,,46.7663231,23.6239644
87,10087,Dispensar Hoceni,nan nan,Hoceni,,737285,,,,,No,,46.5382419,28.0110694
88,10088,Dispensar Magurele,nan nan,Măgurele,,077125,,,,,,,44.3503063,26.0296072
89,10089,Dispensar TBC,Bulevardul Alexandru Lăpușneanu 167,Constanța,,900412,,,,,,,44.2011891,28.629858
90,10090,Dispensar medic de familie,nan nan,Duda-Epureni,,737233,,,,,No,,46.7060853,28.0388752
91,10091,Dispensarul Brezoi,Strada Panduri nan,Brezoi,,245500,,,,,,,45.343649,24.2396852
92,10092,Dispensarul Comunal,nan nan,Movilița,,627210,,,,,,,45.9567713,27.1036214
93,10093,Dispensarul Uman Malaia,nan nan,Malaia,,247335,,,,,,,45.3519346,24.0422213
94,10094,Dispensarul medical Părău,nan nan,Părău,,507155,,,,,,,45.8488122,25.191747
95,10095,Dispensarul uman Vașcău,nan nan,Vașcău,,415800,,,,,No,,46.4760113,22.4722552
96,10096,Endocrinologie,nan nan,Sibiu,,550009,,,,,,,45.7951528,24.1573831
97,10097,Euromaterna,Strada Ștefăniță Vodă 32,Constanța,,900508,,,,,,,44.2015852,28.6137831
98,10098,Farmacia Hoceni,nan nan,Hoceni,,737285,,,,,No,,46.5371525,28.0114169
99,10099,Fost spital de copii,nan nan,Brăila,,810003,,,,,,,45.2689105,27.9738573
100,10100,Fostă Policlinică Petrila,nan nan,Petrila,,335800,,,,,,,45.4434508,23.3784077
101,10101,Hiperdia,nan nan,București,,023571,,,,,,,44.4446511,26.1343187
102,10102,INHT C.T Nicolau,nan nan,București,,011035,,,,,,,44.45407,26.0796395
103,10103,Infecțioase,nan nan,Onești,,601048,,,,,,,46.2543377,26.7634806
104,10104,Institutul Clinic Fundeni (Clădirea A),Șoseaua Fundeni 258,București,,023571,,,,,,,44.4655248,26.1560941
105,10105,"Institutul Național de Boli Infecțioase ""Profesor Doctor Matei Balș""",nan nan,București,,023571,,,,,,,44.4546577,26.1154528
106,10106,Institutul Național de Expertiză Medicală și Recuperare a Capacității de Muncă,nan nan,București,,051521,,,,,,,44.4251286,26.0713636
107,10107,Institutul Național de Gerontologie Ana Aslan - Otopeni,nan nan,Otopeni,,075100,,,,,,,44.5794066,26.0619604
108,10108,Institutul Oncologic Prof. Dr. Ion Chiricuță,nan nan,Cluj-Napoca,,400015,,,,,,,46.7630684,23.5882087
109,10109,Institutul Regional de Oncologie,nan nan,Iași,,700107,,,,,,,47.1755234,27.5767317
110,10110,Institutul de Boli Cardiovasculare,Strada Gheorghe Adam 13 A,Timișoara,,300002,,,,,Yes,,45.7687422,21.25782
111,10111,"Institutul de Endocrinologie ""C I Parhon""",nan nan,București,,011883,,,,,,,44.4601264,26.0883119
112,10112,Institutul de Fonoaudiologie și Chirurgie Funcțională ORL Profesor Doctor Dorin Hociotă,Strada Mihail Cioranu 21,București,,051521,,,,,,,44.4258643,26.0740922
113,10113,Institutul de Virusologie „Ștefan S. Nicolau”,nan nan,București,,030171,,,,,,,44.4246341,26.1383162
114,10114,Institutul de diabet Paulescu,nan nan,București,,011234,,,,,,,44.4561292,26.0765705
115,10115,Isis Hospital,Strada Mircea cel Bătrân 102,Constanța,,900663,,"+40341 46 33 44, +40747 474747",,,,,44.1823227,28.6508539
116,10116,Laborator de Medicină Nucleară,nan nan,Cluj-Napoca,,400006,,,,,,,46.7657547,23.5844424
117,10117,Maternitate,nan nan,Făgăraș,,505200,,,,,,,45.8416033,24.9590052
118,10118,Maternitate,nan nan,Drobeta-Turnu Severin,,220146,,,,,,,44.6236049,22.6572318
119,10119,Maternitatea,nan nan,Beiuș,,415200,,,,,,,46.6630003,22.3504178
120,10120,Maternitatea Buzău,nan nan,Buzău,,120218,,,,,,,45.1473502,26.8238607
121,10121,Maternitatea Buzău,Strada Victoriei nan,Buzău,,120209,,,,,,,45.1490544,26.8270975
122,10122,Maternitatea Elena Doamna,nan nan,Iași,,700401,,,,,,,47.1611199,27.5981399
123,10123,Medicavol,Bulevardul Dunării nan,Voluntari,,077190,,,,,,,44.4946382,26.1868321
124,10124,Medicină Legală,Strada Clinicilor nan,Cluj-Napoca,,400006,,,,,No,,46.7648578,23.5819354
125,10125,Metropolitan Hospital,Calea Șerban Vodă nan,București,,040204,,,,,,,44.4189089,26.1022529
126,10126,Muntenia Hospital,Strada Pictor Nicolae Grigorescu 2A,Pitești,,110117,,,,,Yes,,44.8622335,24.8700998
127,10127,Nova Vita,Strada Liviu Rebreanu 29A,Târgu Mureș,,540052,,"+40 265 266 112, +40 365 430 330",,,Yes,,46.5367392,24.5536056
128,10128,Oftapro,Bulevardul Mărășești 15,București,,040251,,,,,,,44.4191315,26.0966702
129,10129,Pavilionul II,Aleea Dealul Spirii 12,Brașov,,500030,,,,,,,45.6435772,25.5730387
130,10130,Pavilionul III,Aleea Dealul Spirii 12,Brașov,,500030,,,,,,,45.6444023,25.5739821
131,10131,Pavilionul V,Strada Gusztav Kollar 4,Brașov,,500030,,,,,,,45.6445817,25.5760502
132,10132,Pavilionul VI,Strada Gusztav Kollar 4,Brașov,,500030,,,,,,,45.6442395,25.5759018
133,10133,Pediatrie II + Urgențe,nan nan,Cluj-Napoca,,400029,,,,,,,46.7672098,23.5774111
134,10134,Pediatrie III,nan nan,Cluj-Napoca,,400217,,,,,,,46.7809275,23.5858886
135,10135,Policlinic Bethesda,nan nan,Suceava,,,,,,,,,47.6651908,26.2693389
136,10136,Policlinica,nan nan,Gherla,,405300,,,,,,,47.0250571,23.9034026
137,10137,Policlinica,nan nan,Câmpulung Moldovenesc,,725100,,,,,,,47.5305474,25.5588068
138,10138,"Policlinica ""Paltinul""",Strada Luptei 21,Sibiu,,550009,,,,,,,45.7810472,24.1594696
139,10139,Policlinica 1,nan nan,Târgoviște,,130007,,,,,,,44.9269323,25.4563205
140,10140,Policlinica 2,nan nan,Călărași,,910014,,,,,,,44.2074367,27.3166831
141,10141,Policlinica Aiud,nan nan,Aiud,,515200,,,,,,,46.3077152,23.7229194
142,10142,Policlinica Balș,nan nan,Balș,,235100,,,,,,,44.3475093,24.1144311
143,10143,Policlinica Bethesda,nan nan,Suceava,,,,,,,,,47.6624283,26.2651271
144,10144,Policlinica C.F.R.,Bulevardul General Dragalina 49,Timișoara,,300002,,,,,,,45.7502327,21.2074844
145,10145,Policlinica CFR,nan nan,Sibiu,,550009,,,,,,,45.7920592,24.1573282
146,10146,Policlinica CFR,nan nan,Cluj-Napoca,,400217,,,,,,,46.7806378,23.5854103
147,10147,Policlinica CINA,Strada Andrei Mureșanu nan,Ploiești,,100028,,,,,,,44.9526017,26.0113091
148,10148,Policlinica Carei,nan nan,Carei,,445100,,,,,,,47.6807783,22.4653359
149,10149,Policlinica Carei,nan nan,Carei,,445100,,,,,,,47.6812658,22.4652152
150,10150,Policlinica Carei,nan nan,Carei,,445100,,,,,,,47.6811183,22.4648844
151,10151,Policlinica Câmpina,Bulevardul Carol I 117,Câmpina,,105600,,,,,No,,45.1278899,25.7324802
152,10152,Policlinica Hipodrom,nan nan,Brăila,,810262,,,,,,,45.2602392,27.9528285
153,10153,Policlinica Mangalia,nan nan,Mangalia,,905500,,,,,No,,43.8090167,28.5819623
154,10154,Policlinica Motru,nan nan,Motru,,215200,,,,,,,44.8026107,22.9731932
155,10155,Policlinica Municipală,nan nan,Drobeta-Turnu Severin,,220006,,,,,,,44.6301271,22.6372053
156,10156,Policlinica PRAGA,Strada Praga nan,Ploiești,,100028,,,,,,,44.9424042,26.0305604
157,10157,Policlinica Rahova,Strada Malcoci 4,București,,051521,,,,,,,44.4094982,26.0710199
158,10158,Policlinica Reghin,nan nan,Reghin,,545300,,,,,,,46.7832162,24.6952675
159,10159,Policlinica Shuller,nan nan,Ploiești,,100028,,,,,,,44.9306849,26.0206112
160,10160,Policlinica Spitalului Filantropia,Bulevardul Nicolae Titulescu 40,Craiova,,200142,,,,,,,44.3254921,23.7888216
161,10161,Policlinica Stomatologică,nan nan,Bârlad,,731005,,,,,,,46.2275572,27.6654323
162,10162,Policlinica Studențească,Strada Memorandului nan,Brașov,,500030,,,,,,,45.6558034,25.5803102
163,10163,Policlinica Sănătatea,Strada Ștefan cel Mare 52,Timișoara,,300002,,,,,,,45.7514433,21.2515634
164,10164,Policlinica Târgoviște,nan nan,Târgoviște,,130007,,,,,,,44.9222526,25.4509094
165,10165,Policlinica nr. 2,Bulevardul 1 Decembrie 1918 28,Târgu Mureș,,540052,,+40-265-263585,,,,,46.5390465,24.5611559
166,10166,Policlinica Ștei,nan nan,Ștei,,415600,,,,,,,46.5407656,22.4562329
167,10167,Policlinică stomatologică,nan nan,Brăila,,810095,,,,,No,,45.287656,27.9701797
168,10168,Polimed,Strada Tudor Vladimirescu 94 94,Podu Turcului,,607450,,0234 289 704,,,Yes,,46.1999657,27.3842543
169,10169,Polisano,nan nan,Sibiu,,550009,,,,,,,45.798215,24.1568702
170,10170,Ponderas,nan nan,București,,030171,,,,,,,44.4147645,26.1336159
171,10171,Ponderas Regina Maria,Strada Nicolae G. Caramfil 85 A,București,,014163,,,,,Yes,,44.4835284,26.0910739
172,10172,ProfDIAGNOSIS,Strada Mihai Eminescu 11,Urziceni,,925300,,0243.257755; 0372.920755; 0727.711170; 0731.315407,,,No,,44.7112287,26.6378221
173,10173,Promedica,nan nan,Brăila,,810210,,,,,,,45.2637096,27.9704319
174,10174,SERVICIUL DE AMBULANTA BUCURESTI-ILFOV,Strada Mihai Eminescu 226,București,,023571,,,,,,,44.4459059,26.115935
175,10175,SPITALUL DE PEDIATRIE PLOIEȘTI,Strada Mihai Eminescu nan,Ploiești,,100028,,,,,Yes,,44.9319507,26.0261625
176,10176,SPITALUL JUDEȚEAN DE URGENȚĂ PLOIEȘTI,nan nan,Ploiești,,100028,,,,,Yes,,44.9637639,26.0099119
177,10177,Salvamont,nan nan,Toplița,,535700,,,,,Yes,,46.9820012,25.4067522
178,10178,Sanador - Spital,nan nan,București,,010995,,,,,,,44.4498147,26.0844341
179,10179,Sanatoriul Agigea,nan nan,Agigea,,907015,,,,,,,44.1057102,28.6370347
180,10180,Sanatoriul Moroeni,nan nan,Moroeni,,137310,,,,,,,45.255792,25.4319132
181,10181,Sanatoriul TBC Osteoarticular „Dr. V. Climescu”,nan nan,Agigea,,907015,,,,,,,44.0909785,28.640392
182,10182,Sanatoriul de Nevroze,Valea Râșnoavei 8,Predeal,,505300,,,,,,,45.4939429,25.5435761
183,10183,Sanatoriul de neuropsihiatrie Podriga,nan nan,Drăgușeni,,717141,,,,,,,48.0037823,26.8283091
184,10184,Sanepid,Bulevardul Carpați nan,Corabia,,235300,,,,,,,43.7726052,24.4938916
185,10185,Secția Clinică a II-a de Pneumoftiziologie Pașcanu,nan nan,Iași,,700373,,,,,,,47.1684752,27.6028082
186,10186,Secția Nifon,nan nan,Măgura,,127320,,,,,,,45.2640716,26.5536633
187,10187,Secția Pediatrie,nan nan,Deva,,330088,,,,,,,45.8766249,22.9059478
188,10188,Secția balneo fizioterapie recuperare medicală a Spitalului Județean,nan nan,Drobeta-Turnu Severin,,220154,,,,,,,44.6253164,22.6630975
189,10189,Secția de recuperare pediatrică,nan nan,Timișoara,,300002,,,,,,,45.7618355,21.2163911
190,10190,Secția obstetrică ginecologie a spitalului municipal,nan nan,Vatra Dornei,,725700,,,,,,,47.3474109,25.3590689
191,10191,Secția pneumoftiziologie TBC a Spitalului Județean,nan nan,Drobeta-Turnu Severin,,220099,,,,,,,44.6249812,22.6416235
192,10192,Servicii Geriatrie și Asistență Medicală ”Sf. Sava și Teodosie cel Mare”,Strada Cozieni 2,Pantelimon,,077145,,,,,,,44.4575559,26.2814878
193,10193,Serviciul Ambulanță,nan nan,Brăila,,810261,,,,,,,45.259437,27.9507099
194,10194,Serviciul Județean de Ambulanță Sibiu,nan nan,Sibiu,,550009,,,,,,,45.7979916,24.1587167
195,10195,Serviciul Județean de Medicină Legală,nan nan,Deva,,330088,,,,,,,45.8704996,22.9058558
196,10196,Serviciul de Ambulanță al județului Cluj,Strada Horea nan,Cluj-Napoca,,400217,,,,,No,,46.7809091,23.5866986
197,10197,Serviciul de ambulanță al județului Iași,nan nan,Iași,,700165,,,,,ambulance_station,,47.1529607,27.5997273
198,10198,Serviciul de urgență SMURD,nan nan,Târgu Mureș,,540052,,,,,Yes,,46.5598487,24.5834937
199,10199,Spital,Strada Petofi Șandor nan,Sovata,,545500,,,,,,,46.5936835,25.0710249
200,10200,Spital,nan nan,Câmpulung Moldovenesc,,725100,,,,,,,47.5319255,25.5433451
201,10201,Spital,nan nan,Tilișca,,557280,,,,,,,45.8013537,23.8412233
202,10202,Spital,nan nan,Câmpulung Moldovenesc,,725100,,,,,,,47.5317054,25.5439058
203,10203,Spital Azuga,Strada Victoriei 2,Azuga,,105100,,+40244322051,,,No,,45.4276826,25.5541617
204,10204,Spital Beclean,Strada 1 Decembrie 1918 nan,Beclean,,425100,,,,,,,47.184443,24.1847276
205,10205,Spital Beclean,Strada 1 Decembrie 1918 nan,Beclean,,425100,,,,,,,47.1841093,24.1863074
206,10206,Spital Beclean,Strada 1 Decembrie 1918 nan,Beclean,,425100,,,,,,,47.1833841,24.1851713
207,10207,Spital Brezoi,nan nan,Brezoi,,245500,,,,,,,45.3425876,24.2455709
208,10208,Spital Budești,nan nan,Budești,,247055,,,,,,,45.0643391,24.3877742
209,10209,Spital CFR,nan nan,Constanța,,900317,,,,,,,44.1673143,28.583522
210,10210,Spital Ceuașu de Câmpie,nan nan,Ceuașu de Câmpie,,547140,,,,,,,46.640307,24.5158801
211,10211,Spital Clinic Cai Ferate Constanța-Sediul administrativ,Bulevardul 1 Mai 5-7,Constanța,,900124,,,,,,,44.1655614,28.6344771
212,10212,Spital Mangalia,nan nan,Mangalia,,905500,,,,,Yes,,43.8168307,28.5866894
213,10213,Spital Municipal,Strada Fabricii 2A,Târgu Secuiesc,,525400,,,,,Yes,,45.9979956,26.1397791
214,10214,Spital Orășenesc Săveni,Strada Avram Iancu nan,Săveni,,715300,,,,,,,47.9593409,26.8600017
215,10215,Spital de bătrâni,nan nan,Zimnicea,,145400,,,,,,,43.6525823,25.3616866
216,10216,Spital raducaneni,nan nan,Răducăneni,,707400,,,,,,,46.9634578,27.9428919
217,10217,Spital si azil M-rea Paltin,nan nan,Poiana Teiului,,617340,,,,,,,47.164832,25.9764496
218,10218,Spitalul  Județean de Urgență Brăila,Șoseaua Buzăului 2,Brăila,,810326,,,,,Yes,,45.2525358,27.9413245
219,10219,"Spitalul ""Buna Vestire"" obstretică-ginecologie",nan nan,Galați,,800153,,,,,,,45.4445555,28.0421077
220,10220,"Spitalul ""Carl Wolf"" - Centru pentru Bătrâni",nan nan,Sibiu,,550009,,,,,,,45.7977333,24.1401341
221,10221,Spitalul 2,nan nan,Râmnicu Vâlcea,,240159,,,,,,,45.1087535,24.3681636
222,10222,Spitalul Agnita,Strada Spitalului 4,Agnita,,555100,,,,,,,45.9788926,24.6224366
223,10223,Spitalul Aiud,nan nan,Aiud,,515200,,,,,Yes,,46.3077623,23.7230167
224,10224,Spitalul Aiud,nan nan,Aiud,,515200,,,,,Yes,,46.3079301,23.7235314
225,10225,Spitalul BalneoMedCenter,nan nan,Râmnicu Vâlcea,,,,,,,,,45.082107,24.3670524
226,10226,Spitalul Boldescu,nan nan,Ploiești,,100028,,,,,,,44.9500947,26.0240557
227,10227,Spitalul Boli Infecțioase,nan nan,Satu Mare,,440014,,,,,No,,47.7945099,22.8856886
228,10228,Spitalul Boli Pulmonare ,nan nan,Breaza,,105401,,,,,No,,45.1791475,25.6762752
229,10229,Spitalul Buna Vestire,nan nan,Ploiești,,100028,,,,,,,44.9390262,26.030587
230,10230,Spitalul Băneasa Regina Maria,Strada Constantin Dobrogeanu-Gherea 85,București,,013744,,,,,Yes,,44.4958919,26.0717694
231,10231,Spitalul C.F.R.,nan nan,Satu Mare,,440014,,,,,,,47.7895054,22.8816176
232,10232,Spitalul C.F.R.,nan nan,Drobeta-Turnu Severin,,220099,,,,,,,44.6234415,22.6412098
233,10233,Spitalul CF Buzău,Bulevardul Republicii 8-12,Buzău,,120055,,,,,No,,45.1436946,26.8361269
234,10234,Spitalul CFR,Bulevardul Știrbei Vodă 6,Craiova,,200413,,,,,,,44.314555,23.7937217
235,10235,Spitalul CFR,nan nan,Ploiești,,100028,,,,,,,44.926499,25.9965905
236,10236,Spitalul Calafat - Secția exterioara TBC Pneumologie,nan nan,Poiana Mare,,207470,,,,,,,43.9132628,23.0991253
237,10237,"Spitalul Clinic ""Doctor Ioan Cantacuzino""",Strada Ion Movilă 5-7,București,,023571,,+40212107100,,,Yes,,44.4449545,26.1093263
238,10238,Spitalul Clinic C.F. Constanța,nan nan,Constanța,,,,,,,,,44.1738648,28.651106
239,10239,Spitalul Clinic C.F. Nr. 2,Bulevardul Mărăști 62,București,,012103,,,,,Yes,,44.473797,26.0691431
240,10240,Spitalul Clinic Colentina,Șoseaua Ștefan cel Mare 19-21,București,,023571,,+4 021 3173245,,,No,,44.4546577,26.1154528
241,10241,Spitalul Clinic Căi Ferate,Splaiul Tudor Vladimirescu 13-15,Timișoara,,300002,,+40 256 493 088,,,,,45.7495125,21.2179142
242,10242,Spitalul Clinic Căi Ferate,nan nan,Oradea,,410065,,,,,,,47.0671585,21.9352689
243,10243,Spitalul Clinic Dr CI Parhon,nan nan,Iași,,700503,,,,,,,47.1800168,27.5681719
