FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
265,265,Ferrel,13,Leiria,0.15,0.15,0.1,0.15,0.1
266,266,Feteira,23,Azores,0.15,0.15,0.1,0.15,0.1
267,267,Figueira da Foz,07,Coimbra,0.15,0.15,0.1,0.15,0.1
268,268,Figueiró,17,Porto,0.15,0.15,0.1,0.15,0.1
269,269,Figueiró dos Vinhos,13,Leiria,0.15,0.15,0.1,0.15,0.1
270,270,Fiães,02,Aveiro,0.15,0.15,0.1,0.15,0.1
271,271,Fontanelas,14,Lisboa,0.15,0.15,0.1,0.15,0.1
272,272,Fontelo,22,Viseu,0.15,0.15,0.1,0.15,0.1
273,273,Fontes,18,Santarém,0.15,0.15,0.1,0.15,0.1
274,274,Fornelos,04,Braga,0.15,0.15,0.1,0.15,0.1
275,275,Fornos de Algodres,11,Guarda,0.15,0.15,0.1,0.15,0.1
276,276,Fortios,16,Portalegre,0.15,0.15,0.1,0.15,0.1
277,277,Foz do Arelho,13,Leiria,0.15,0.15,0.1,0.15,0.1
278,278,Fradelos,04,Braga,0.15,0.15,0.1,0.15,0.1
279,279,Frazão,17,Porto,0.15,0.15,0.1,0.15,0.1
280,280,Freamunde,17,Porto,0.15,0.15,0.1,0.15,0.1
281,281,Freixo de Espada à Cinta,05,Bragança,0.15,0.15,0.1,0.15,0.1
282,282,Freixo de Numão,11,Guarda,0.15,0.15,0.1,0.15,0.1
283,283,Fronteira,16,Portalegre,0.15,0.15,0.1,0.15,0.1
284,284,Frossos,04,Braga,0.15,0.15,0.1,0.15,0.1
285,285,Funchal,10,Madeira,0.15,0.15,0.1,0.15,0.1
286,286,Fundão,06,Castelo Branco,0.15,0.15,0.1,0.15,0.1
287,287,Furnas,23,Azores,0.15,0.15,0.1,0.15,0.1
288,288,Fuzeta,09,Faro,0.15,0.15,0.1,0.15,0.1
289,289,Fátima,18,Santarém,0.15,0.15,0.1,0.15,0.1
290,290,Fânzeres,17,Porto,0.15,0.15,0.1,0.15,0.1
291,291,Gafanha da Encarnação,02,Aveiro,0.15,0.15,0.1,0.15,0.1
292,292,Gafanha da Nazaré,02,Aveiro,0.15,0.15,0.1,0.15,0.1
293,293,Galegos,04,Braga,0.15,0.15,0.1,0.15,0.1
294,294,Gandra,17,Porto,0.15,0.15,0.1,0.15,0.1
295,295,Gandra,04,Braga,0.15,0.15,0.1,0.15,0.1
296,296,Gavião,16,Portalegre,0.15,0.15,0.1,0.15,0.1
297,297,Godim,21,Vila Real,0.15,0.15,0.1,0.15,0.1
298,298,Golegã,18,Santarém,0.15,0.15,0.1,0.15,0.1
299,299,Gondomar,17,Porto,0.15,0.15,0.1,0.15,0.1
300,300,Goães,04,Braga,0.15,0.15,0.1,0.15,0.1
301,301,Grijó,17,Porto,0.15,0.15,0.1,0.15,0.1
302,302,Grândola,19,Setúbal,0.15,0.15,0.1,0.15,0.1
303,303,Guarda,11,Guarda,0.15,0.15,0.1,0.15,0.1
304,304,Gueral,04,Braga,0.15,0.15,0.1,0.15,0.1
305,305,Guia,09,Faro,0.15,0.15,0.1,0.15,0.1
306,306,Guifões,17,Porto,0.15,0.15,0.1,0.15,0.1
307,307,Guimarães,04,Braga,0.15,0.15,0.1,0.15,0.1
308,308,Guisande,04,Braga,0.15,0.15,0.1,0.15,0.1
309,309,Gulpilhares,17,Porto,0.15,0.15,0.1,0.15,0.1
310,310,Gáfete,16,Portalegre,0.15,0.15,0.1,0.15,0.1
311,311,Góis,07,Coimbra,0.15,0.15,0.1,0.15,0.1
312,312,Horta,23,Azores,0.15,0.15,0.1,0.15,0.1
313,313,Joane,04,Braga,0.15,0.15,0.1,0.15,0.1
314,314,Jovim,17,Porto,0.15,0.15,0.1,0.15,0.1
315,315,Lago,04,Braga,0.15,0.15,0.1,0.15,0.1
316,316,Lagoa,23,Azores,0.15,0.15,0.1,0.15,0.1
317,317,Lagoa,09,Faro,0.15,0.15,0.1,0.15,0.1
318,318,Lagoaça,05,Bragança,0.15,0.15,0.1,0.15,0.1
319,319,Lagos,09,Faro,0.15,0.15,0.1,0.15,0.1
320,320,Lajes,23,Azores,0.15,0.15,0.1,0.15,0.1
321,321,Lajes das Flores,23,Azores,0.15,0.15,0.1,0.15,0.1
322,322,Lalim,22,Viseu,0.15,0.15,0.1,0.15,0.1
323,323,Lamas,04,Braga,0.15,0.15,0.1,0.15,0.1
324,324,Lamas,02,Aveiro,0.15,0.15,0.1,0.15,0.1
325,325,Lamego,22,Viseu,0.15,0.15,0.1,0.15,0.1
326,326,Lamelas,17,Porto,0.15,0.15,0.1,0.15,0.1
327,327,Lapa do Lobo,22,Viseu,0.15,0.15,0.1,0.15,0.1
328,328,Laranjeira,19,Setúbal,0.15,0.15,0.1,0.15,0.1
329,329,Laranjeiro,09,Faro,0.15,0.15,0.1,0.15,0.1
330,330,Lavos,07,Coimbra,0.15,0.15,0.1,0.15,0.1
331,331,Lavra,17,Porto,0.15,0.15,0.1,0.15,0.1
332,332,Lavradio,19,Setúbal,0.15,0.15,0.1,0.15,0.1
333,333,Leiria,13,Leiria,0.15,0.15,0.1,0.15,0.1
334,334,Lobão,02,Aveiro,0.15,0.15,0.1,0.15,0.1
335,335,Lordelo,04,Braga,0.15,0.15,0.1,0.15,0.1
336,336,Lordelo,17,Porto,0.15,0.15,0.1,0.15,0.1
337,337,Loriga,11,Guarda,0.15,0.15,0.1,0.15,0.1
338,338,Lorvão,07,Coimbra,0.15,0.15,0.1,0.15,0.1
339,339,Loulé,09,Faro,0.15,0.15,0.1,0.15,0.1
340,340,Loures,14,Lisboa,0.15,0.15,0.1,0.15,0.1
341,341,Lourinhã,14,Lisboa,0.15,0.15,0.1,0.15,0.1
342,342,Louriçal,13,Leiria,0.15,0.15,0.1,0.15,0.1
343,343,Lourosa,02,Aveiro,0.15,0.15,0.1,0.15,0.1
344,344,Lousada,17,Porto,0.15,0.15,0.1,0.15,0.1
345,345,Lousã,07,Coimbra,0.15,0.15,0.1,0.15,0.1
346,346,Lugar de Baixo,10,Madeira,0.15,0.15,0.1,0.15,0.1
347,347,Luso,02,Aveiro,0.15,0.15,0.1,0.15,0.1
348,348,Lustosa,17,Porto,0.15,0.15,0.1,0.15,0.1
349,349,Luz,09,Faro,0.15,0.15,0.1,0.15,0.1
350,350,Macedo de Cavaleiros,05,Bragança,0.15,0.15,0.1,0.15,0.1
351,351,Maceira,13,Leiria,0.15,0.15,0.1,0.15,0.1
352,352,Machico,10,Madeira,0.15,0.15,0.1,0.15,0.1
353,353,Macieira de Cambra,02,Aveiro,0.15,0.15,0.1,0.15,0.1
354,354,Macieira de Rates,04,Braga,0.15,0.15,0.1,0.15,0.1
355,355,Madalena,18,Santarém,0.15,0.15,0.1,0.15,0.1
356,356,Madalena,23,Azores,0.15,0.15,0.1,0.15,0.1
357,357,Madalena,17,Porto,0.15,0.15,0.1,0.15,0.1
358,358,Madalena do Mar,10,Madeira,0.15,0.15,0.1,0.15,0.1
359,359,Mafra,14,Lisboa,0.15,0.15,0.1,0.15,0.1
360,360,Maia,17,Porto,0.15,0.15,0.1,0.15,0.1
361,361,Maia,23,Azores,0.15,0.15,0.1,0.15,0.1
362,362,Malveira,14,Lisboa,0.15,0.15,0.1,0.15,0.1
363,363,Mangualde,22,Viseu,0.15,0.15,0.1,0.15,0.1
364,364,Manta Rota,09,Faro,0.15,0.15,0.1,0.15,0.1
365,365,Manteigas,11,Guarda,0.15,0.15,0.1,0.15,0.1
366,366,Marinha Grande,13,Leiria,0.15,0.15,0.1,0.15,0.1
367,367,Marinhais,18,Santarém,0.15,0.15,0.1,0.15,0.1
368,368,Marinhas,04,Braga,0.15,0.15,0.1,0.15,0.1
