FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
82,82,Tipperary,TA,County Tipperary,0.15,0.15,0.1,0.15,0.1
83,83,Tralee,KY,County Kerry,0.15,0.15,0.1,0.15,0.1
84,84,Trim,MH,County Meath,0.15,0.15,0.1,0.15,0.1
85,85,Tuam,G,County Galway,0.15,0.15,0.1,0.15,0.1
86,86,Tullamore,OY,County Offaly,0.15,0.15,0.1,0.15,0.1
87,87,Waterford,WD,County Waterford,0.15,0.15,0.1,0.15,0.1
88,88,Watergrasshill,CO,County Cork,0.15,0.15,0.1,0.15,0.1
89,89,Westport,MO,County Mayo,0.15,0.15,0.1,0.15,0.1
90,90,Wicklow,WW,County Wicklow,0.15,0.15,0.1,0.15,0.1
91,91,Youghal,CO,County Cork,0.15,0.15,0.1,0.15,0.1
