,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
63,20063,ДМСГД-Благоевград,Славянска 60,Благоевград,Благоевград,2700,,,,,,,42.0259576,23.0917638
64,20064,Детска специализирана болница за белодробни заболявания Царица Йоана,,Трявна,Габрово,5350,,,,,,,42.8670631,25.4763448
65,20065,Детско отделение,ул.Гео Милев nan,Сливен,Сливен,8804,,,,,,,42.6765224,26.324072
66,20066,Детско-юношеска психиатрична клиника,,София,,1616,,,,,,,42.6595557,23.2548243
67,20067,Диспансер за белодробни заболявания,Mануш Войвода 11A,Варна,Варна,9002,,,,,,,43.2095695,27.8901418
68,20068,Диспансер за психични заболявания със стационар,Хаджи Христо Попгеоргиев 12,Смолян,Смолян,4700,,+359301643 66,,,,,41.5721802,24.7857486
69,20069,Дом за медико-социални грижи за деца,,Плевен,Плевен,5800,,,,,,,43.4026194,24.6297866
70,20070,"Държавна психиатрична болниза ""Д-р Георги Кисьов""",,Раднево,Стара Загора,6275,,,,,,,42.2873226,25.9226854
71,20071,Държавна психиатрична болница,,Балчик,Добрич,9600,,,,,,,43.4741738,28.0181944
72,20072,"Държавна психиатрична болница ""Св. Иван Рилски""",ул. Христо Ботев 140,София,,1000,,,,,No,,42.8282335,23.3691942
73,20073,Държавна психиатрична болница за лечение на наркомании и алкохолизъм,,София,,1000,,,,,,,42.6743189,23.1863342
74,20074,Ева,,Сливен,Сливен,8804,,,,,No,,42.6924395,26.3434973
75,20075,Ескулап,,Пазарджик,Пазарджик,4400,,,,,No,,42.1987229,24.3307886
76,20076,"Здравен център ""ОЛИМП""",,Своге,София,2260,,,,,,,42.9614019,23.3450215
77,20077,Здравна служба,,Варна,Варна,9140,,,,,,,43.2164498,27.8181833
78,20078,Здравна служба,,Аксаково,Варна,9144,,,,,Yes,,43.2531438,27.7081766
79,20079,Изоставена болница(Бивша болница за туберкулоза),,Сливен,Сливен,8802,,,,,,,42.6813993,26.330623
80,20080,КОЖЕН ДИСПАНСЕР,,Сливен,Сливен,8804,,,,,,,42.6747252,26.3264341
81,20081,КУРОРТНА ПОЛИКЛ.,,Велинград,Пазарджик,4600,,,,,,,42.029937,23.9938604
82,20082,Кардиологичен център,ул. Криволак 11,Сливен,Сливен,8804,,,,,,,42.6764657,26.3237824
83,20083,Клиника по Ортопедия и Травматология,бул. Русе 89,Плевен,Плевен,5800,,,,,,,43.4119488,24.6321641
84,20084,Комплексен онкологичен център-Бургас ЕООД,,Бургас,Бургас,8000,,,,,,,42.50123,27.4750003
85,20085,Курортна поликлиника,"ул. ""Никола Вапцаров"" 2",Варна,Варна,9010,,,,,,,43.2129431,27.9349711
86,20086,Лайф Хоспитал,,Бургас,Бургас,8008,,,,,,,42.5275944,27.4679489
87,20087,МБАЛ,,Гълъбово,Стара Загора,6280,,,,,,,42.1412139,25.8586284
88,20088,МБАЛ,,Гълъбово,Стара Загора,6280,,,,,,,42.1412993,25.8585102
89,20089,МБАЛ,,Балчик,Добрич,9600,,,,,,,43.410528,28.1602158
90,20090,МБАЛ,,Разлог,Благоевград,2760,,,,,,,41.8914322,23.4683585
91,20091,МБАЛ,,Велики Преслав,Шумен,9850,,,,,,,43.1654043,26.8125504
92,20092,МБАЛ,,Троян,Ловеч,5600,,,,,,,42.8902993,24.7077842
93,20093,МБАЛ,,Разлог,Благоевград,2760,,,,,,,41.8910515,23.4680525
94,20094,МБАЛ,,Радомир,Перник,2400,,,,,,,42.5433531,22.9590605
95,20095,МБАЛ,,Ардино,Кърджали,6750,,,,,,,41.580167,25.1346005
96,20096,"МБАЛ ""Д-р Братан Шукеров""",,Смолян,Смолян,4700,,,,,,,41.5740166,24.7179878
97,20097,"МБАЛ ""Д-р Иван Селимински"" Сливен",,Сливен,Сливен,8804,,,,,Yes,,42.6754058,26.3244332
98,20098,"МБАЛ ""Доверие""",,София,,1632,,,,,,,42.6851386,23.2464802
99,20099,"МБАЛ ""Доктро Киро Попов""",,Карлово,Пловдив,4300,,,,,,,42.6450578,24.799091
100,20100,"МБАЛ ""Проф.д-р Цончев""",,Котел,Сливен,8970,,,,,,,42.883211,26.4489459
101,20101,"МБАЛ ""СВ. ИВАН РИЛСКИ"" - РАЗГРАД АД",,Разград,Разград,7200,,,,,Yes,,43.5293766,26.535444
102,20102,"МБАЛ ""Св. Марина""",,Плевен,Плевен,5800,,,,,,,43.4408617,24.5915198
103,20103,"МБАЛ ""Св. Николай Чудотворец""",Улица Каблешков 2,Лом,Монтана,3600,,,,,,,43.828061,23.2314199
104,20104,"МБАЛ ""Света Екатерина""",,Димитровград,Хасково,6400,,,,,,,42.0519734,25.5876437
105,20105,"МБАЛ ""Света Екатерина""",,Пазарджик,Пазарджик,4400,,,,,No,,42.2015091,24.3375001
106,20106,"МБАЛ ""Света София""",бул. България 104,София,,1616,,,,,,,42.6598916,23.2844253
107,20107,"МБАЛ ""Свети Иван Рилски""",,Елхово,Ямбол,8700,,,,,,,42.1774474,26.5807519
108,20108,"МБАЛ ""Уни Хоспитал""",Георги Бенковски 100,Панагюрище,Пазарджик,4500,,+359 (357) 88 581,,,,,42.4925838,24.1864516
109,20109,"МБАЛ ""Царица Йоанна""",,София,,1527,,,,,,,42.7010571,23.3372624
110,20110,МБАЛ - Чирпан,,Чирпан,Стара Загора,6200,,,,,,,42.2037501,25.3423049
111,20111,МБАЛ Central,,Пловдив,Пловдив,4000,,,,,,,42.1384007,24.739566
112,20112,МБАЛ Асеновград,,Асеновград,Пловдив,4230,,,,,,,42.0166244,24.8796103
113,20113,МБАЛ Бургас,,Бургас,Бургас,8018,,,,,,,42.5124648,27.4668899
114,20114,МБАЛ Бургасмед,,Бургас,Бургас,8009,,,,,Yes,,42.4635694,27.420153
115,20115,МБАЛ Бяла Слатина,,Бяла Слатина,Враца,3201,,,,,Yes,,43.4784942,23.9286685
116,20116,МБАЛ Д-р Димитър Моллов,,Елена,Велико Търново,5070,,,,,,,42.9335361,25.8757185
117,20117,МБАЛ Д-р Маджуров,,Бургас,Бургас,8018,,,,,,,42.5183654,27.4653335
118,20118,МБАЛ Доктор Никола Василиев,"пл. ""17 януари"" 1",Кюстендил,Кюстендил,2500,,,,,,,42.2804807,22.6999253
119,20119,МБАЛ Исперих,,Исперих,Разград,7400,,,,,,,43.7129681,26.8393309
120,20120,МБАЛ Каварна,ул. Васил Левски 36,Каварна,Добрич,9650,,,,,,,43.4257546,28.3381256
121,20121,МБАЛ Карнобат,,Карнобат,Бургас,8400,,,,,,,42.6502385,26.9945433
122,20122,МБАЛ Кнежа,Улица Марин Боев 4,Кнежа,Плевен,5835,,,,,,,43.4865973,24.078266
123,20123,МБАЛ Левски,,Левски,Плевен,5900,,,,,,,43.3667891,25.1331542
124,20124,МБАЛ Луковит,,Луковит,Ловеч,5770,,,,,,,43.2125558,24.1596108
125,20125,МБАЛ Мездра,Улица Янко Сакъзов 33,Мездра,Враца,3100,,,,,,,43.147305,23.7097807
126,20126,МБАЛ Надежда,,София,,1330,,,,,,,42.688523,23.2740112
127,20127,МБАЛ Оряхово,Улица Арх. Цолов 98,Оряхово,Враца,3300,,,,,,,43.7314943,23.9452521
128,20128,МБАЛ Пирдоп,,Пирдоп,София,2070,,,,,,,42.7028422,24.1691689
129,20129,МБАЛ Поморие,,Поморие,Бургас,8201,,,,,,,42.5635441,27.6384825
130,20130,МБАЛ Рокфелер,,Петрич,Благоевград,2850,,,,,Yes,,41.3981825,23.2069226
131,20131,МБАЛ Св. Иван Рилски,,Стара Загора,Стара Загора,6001,,,,,,,42.4234572,25.6354232
132,20132,МБАЛ Св. Пантелеймон,Панйот Хитов 30,Ямбол,Ямбол,8600,,,,,Yes,,42.4875285,26.5147807
133,20133,МБАЛ Света Марина,,Варна,Варна,9010,,,,,,,43.2258763,27.9335944
134,20134,МБАЛ Свети Георги,,Пловдив,Пловдив,4000,,,,,,,42.1397087,24.7364568
135,20135,МБАЛ Свети Мина,,Пловдив,Пловдив,4000,,,,,No,,42.1363392,24.7430412
136,20136,МБАЛ Хасково,,Хасково,Хасково,6300,,,,,,,41.9319522,25.5663018
137,20137,МБАЛ Червен бряг,,Червен бряг,Плевен,5980,,,,,,,43.2733278,24.0848629
138,20138,МБАЛ д-р Димитър Чакмаков,,Раднево,Стара Загора,6275,,,,,,,42.2927025,25.9443754
139,20139,МБАЛ проф. д-р. Асен Шопов,,Златоград,Смолян,4980,,,,,,,41.3786431,25.095769
140,20140,МБАЛ проф.Димитър Ранев,,Пещера,Пазарджик,4550,,,,,,,42.0392062,24.3110654
141,20141,МБАЛ „Проф.д-р Ал.Герчев” Етрополе,,Етрополе,София,2180,,,,,,,42.8401779,23.9992791
142,20142,"МБАЛ „Христо Ботев""",bul. 2-ri Yuni 66,Враца,Враца,3001,,+35992923039,,,Yes,,43.1984838,23.559393
143,20143,"МБАЛ-Монтана „Д-р Стамен Илиев""",,Монтана,Монтана,3403,,,,,,,43.4020405,23.2327936
144,20144,МБАЛ-Шумен,Васил Априлов 63,Шумен,Шумен,9701,,054 855 755,,,Yes,,43.2777016,26.9166915
145,20145,МИ на МВР - Филиал,,София,,1320,,,,,,,42.7099554,23.1525917
146,20146,"МОБАЛ ""д-р Стефан Черкезов"" (база №1)",Улица Ниш 1,Велико Търново,Велико Търново,5002,,,,,Yes,,43.0747129,25.6151125
147,20147,МЦ,,София,,1641,,,,,,,42.6280451,23.1989633
148,20148,МЦ 1,,София,,1320,,,,,,,42.7067077,23.1411535
149,20149,МЦ Санита,,Варна,Варна,9020,,,,,,,43.2295752,27.883899
150,20150,МЦ-1,,Костинброд,София,2230,,,,,,,42.8127278,23.2147267
151,20151,"Медико-социален комплекс ""Св. Лука""",,Суворово,Варна,9171,,,,,,,43.3139532,27.6655407
152,20152,Медицинки център Медикус,,Сливен,Сливен,8804,,,,,No,,42.6815963,26.3233052
153,20153,Медицински институт на МВР,бул. Ген. Скобелев 79,София,,1606,,+359 2 9821300,,,,,42.6926039,23.3087315
154,20154,"Медицински комплекс ""Майчин дом"" - Варна",,Варна,Варна,9002,,,,,,,43.2199703,27.9261699
155,20155,Медицински комплекс Младост,,Варна,Варна,9020,,,,,,,43.2313739,27.8789974
156,20156,Медицински университет,,Пловдив,Пловдив,4000,,,,,,,42.1406051,24.7352158
157,20157,Медицински център,,Драгоман,София,2210,,,,,,,42.9183658,22.9277802
158,20158,Медицински център,улица Заводска 17,Твърдица,Сливен,8890,,,,,No,,42.6988574,25.8949671
159,20159,Медицински център,,София,,1849,,,,,,,42.7815334,23.4997123
160,20160,Медицински център,,Аксаково,Варна,9154,,,,,,,43.257737,27.816356
161,20161,Медицински център,,София,,1513,,,,,,,42.7954767,23.4472008
162,20162,Медицински център,,София,,1223,,,,,,,42.8017326,23.4217808
163,20163,Медицински център,,Пловдив,Пловдив,4000,,,,,,,42.1392462,24.7393813
164,20164,Медицински център,,София,,1261,,,,,,,42.7843742,23.2746672
165,20165,Медицински център,,София,,1532,,,,,,,42.6560928,23.4644526
166,20166,Медицински център,,Божурище,София,2227,,,,,,,42.7631155,23.2028838
167,20167,Медицински център,,Стрелча,Пазарджик,4530,,,,,,,42.5053144,24.3227441
168,20168,"Медицински център ""Здраве - 2000""",,Стара Загора,Стара Загора,6000,,,,,,,42.4378523,25.6279188
169,20169,"Медицински център ""Св. Иван Рилски""",Трансмариска 69,Тутракан,Силистра,7600,,+359 866 60560,,,,,44.0456233,26.600234
170,20170,"Медицински център ""Св. Лука""",,Стара Загора,Стара Загора,6001,,,,,No,,42.4287488,25.6387644
171,20171,Медицински център Чирпан,,Чирпан,Стара Загора,6200,,,,,,,42.1983047,25.3288484
172,20172,Медицински център и Община,,София,,1849,,,,,,,42.7866197,23.5191998
173,20173,Многопрофилна болница за АЛ,,Раковски,Пловдив,4150,,,,,,,42.2888042,24.9542706
174,20174,Многопрофилна болница за активно лечение (МБАЛ),Трансмариска 81,Тутракан,Силистра,7600,,+359 866 60078,,,,,44.0445844,26.5962863
175,20175,НКБ - отделение по кардиологична рехабилитация,,София,,1320,,,,,,,42.7080762,23.1485442
176,20176,"НМТБ-клинична лаборатория, имунология и хормони",,София,,1220,,,,,,,42.7128791,23.3176821
177,20177,НМТБ-микробиологична лаборатория,,София,,1000,,,,,,,42.7131232,23.3180024
178,20178,Национален център по хематология и трансфузиология,Братя Миладинови 112,София,,1220,,,,,,,42.7093188,23.3196212
179,20179,Национална кардиологична болница,Коньовица 65,София,,1309,,,,,Yes,,42.7064019,23.2858018
180,20180,Национална многопрофилна транспортна болница Цар Борис III,,София,,1220,,,,,,,42.7131684,23.3172779
181,20181,Национална специализирана болница за активно лечение по онкология,Пловдивско поле 6,София,,1797,,,,,,,42.6617301,23.3594485
182,20182,Областен диспансер за Психични заболявания,,Пловдив,Пловдив,4000,,,,,,,42.1366564,24.7104656
183,20183,Областен диспансер за кожно-венерически заболявания,,Пловдив,Пловдив,4004,,,,,,,42.1305757,24.7460625
184,20184,Областен диспансер за психични заболявания Проф. д-р Иван Темков,,Бургас,Бургас,8001,,,,,,,42.5141169,27.474304
185,20185,Областен психо-диспансер,,София,,1220,,,,,,,42.7064241,23.3326195
186,20186,Общинска Поликлиника Кюстендил,,Кюстендил,Кюстендил,2500,,,,,,,42.2811936,22.6919979
187,20187,"Окръжна болница ""Проф. Стоян Киркович""",,Стара Загора,Стара Загора,6003,,,,,Yes,,42.4259093,25.6135716
188,20188,Онкологичен диспансер,,София,,1729,,,,,,,42.6562476,23.3716961
189,20189,"Отделение УМБАЛ ""Света Марина""",,Долни Чифлик,Варна,9112,,,,,,,42.9620074,27.8815197
190,20190,Очна болница,,Варна,Варна,9002,,,,,,,43.2165383,27.9133678
191,20191,Пета МБАЛ София,бул. ген. Николай Г. Столетов 67А,София,,1220,,,,,Yes,,42.7130855,23.3109504
192,20192,Поликлиника,,Вълчедръм,Монтана,3650,,,,,,,43.6963178,23.4370065
193,20193,Поликлиника,,Бяла,Варна,9101,,,,,,,42.8768554,27.8865611
194,20194,Правителствен санаториум,,София,,1000,,,,,No,,42.6365308,23.180096
195,20195,Психиатрична болница Карлуково,,Луковит,Ловеч,5770,,,,,,,43.1794199,24.0653025
196,20196,Психиатрична клиника,Огражден 2,Плевен,Плевен,5800,,,,,No,,43.4168127,24.5972186
197,20197,"Първа САГБАЛ ""Света София""",Михалаки Ташев 2,София,,1330,,,,,,,42.6992655,23.2880145
198,20198,Първичен здравен център Балик,,Добрич,Добрич,9300,,,,,,,43.5763241,27.8498463
199,20199,Районна болница Д-р Теодоси Витанов,,Трявна,Габрово,5350,,,,,,,42.8676571,25.4855026
200,20200,Регионален психодиспансер,,Русе,Русе,7003,,,,,,,43.8662713,25.9872499
201,20201,Регионална ветиранаро медицинска служба,,Смолян,Смолян,4700,,,,,,,41.5706551,24.7561304
202,20202,Рехабилитационна болница Ясен,,София,,1320,,,,,,,42.7100493,23.1499298
203,20203,САГБАЛ Св. Лазар,,София,,1113,,,,,,,42.6592567,23.3365026
204,20204,СБ,,София,,1320,,,,,,,42.7089618,23.1495881
205,20205,СБАЛ АГ „Селена“,,Пловдив,Пловдив,4000,,,,,,,42.1349529,24.7091242
206,20206,СБАЛ Св.Панталеймон,,Плевен,Плевен,5800,,,,,,,43.4021072,24.6424674
207,20207,СБАЛ Св.Панталеймон,ул. Трите Бора nan,Плевен,Плевен,5800,,,,,,,43.4023553,24.6427458
208,20208,СБАЛ на детски болести,,София,,1320,,,,,,,42.710356,23.151594
209,20209,СБАЛ по Белодробни Болести- Габрово,Д-р Кирил Въгленов 1,Габрово,Габрово,5302,,,,,No,,42.8442885,25.3146476
210,20210,СБАЛ по детски болести,бул. Акад. Иван Евстратиев Гешов 11,София,,1000,,+359 2 8154 211,,,,,42.6840196,23.3016798
211,20211,"СБАЛ по ендокринология ""Акад. Ив. Пенчев""",,София,,1606,,,,,,,42.696676,23.3144572
212,20212,"СБАЛ по ендокринология ""Акад. Ив. Пенчев""",,София,,1606,,,,,,,42.6967095,23.3145979
213,20213,"СБАЛ по инф. и паразитни болести ""Проф. Ив. Киров""",,София,,1000,,,,,,,42.6812445,23.3023366
214,20214,СБАЛВБ Бест Клиник,Бачо Киро 47,София,,1527,,,,,,,42.7025714,23.3258014
215,20215,СБАЛХ-Кърджали,,Кърджали,Кърджали,6600,,,,,,,41.6452051,25.3722039
216,20216,СБВБДПЛ,,София,,1000,,,,,,,42.6130401,23.3145609
217,20217,СБДПЛР Бухово,,София,,1830,,,,,,,42.7616727,23.5602631
218,20218,СБДПЛР Сливница,,Сливница,София,2200,,,,,,,42.8541487,23.0324809
219,20219,"СБЗ ""Тузлата""",,Балчик,Добрич,9600,,,,,No,,43.4004197,28.2255423
220,20220,СДПЛР,,София,,1000,,,,,,,42.5810048,23.4267325
221,20221,СХБАЛ Красимира,Балша 5,София,,1408,,,,,,,42.6804785,23.3096557
222,20222,"Санаториум ""Свети Мина""",,Вършец,Монтана,3540,,,,,,,43.1876607,23.2839046
223,20223,Санаториум за белодробни заболявания,,Роман,Враца,3130,,,,,,,43.159164,23.9232771
224,20224,Св. Иван Рилски,,Пловдив,Пловдив,4000,,,,,Yes,,42.1679799,24.7480042
225,20225,Св. Пантелеймон,,Пловдив,Пловдив,4004,,,,,,,42.1217432,24.7494757
226,20226,Св. Спас,,София,,1000,,,,,,,42.7961121,23.451249
227,20227,Света Анна,,Сливен,Сливен,8804,,,,,No,,42.6926328,26.3439321
228,20228,Серумен институт,,София,,1000,,,,,No,,42.6762836,23.1919238
229,20229,Сити Мед,бул. Липник nan,Русе,Русе,7001,,,,,No,,43.8528077,25.9916916
230,20230,Скин системс,,Елин Пелин,София,2115,,,,,,,42.6324499,23.688803
231,20231,Софиямед,бул. Д-р Г. М. Димитров 16,София,,1113,,+359 2 465 0000,,,Yes,,42.6669745,23.3647206
232,20232,Специализирана Болница за рехабилитация - Бургаски минерални бани,,Бургас,Бургас,8127,,,,,,,42.6109492,27.3915787
233,20233,Специализирана болница за активно лечение на белодробни болести - Троян,ул. Васил Левски 253,Троян,Ловеч,5600,,,,,,,42.8986626,24.7094294
234,20234,Специализирана болница за активно лечение на пневмо-фтизиатрични заболявания - Враца ЕООД,,Враца,Враца,3000,,,,,,,43.197821,23.5626659
235,20235,Специализирана болница за белодробни заболявания,,Мъглиж,Стара Загора,6185,,,,,,,42.6794734,25.5882881
236,20236,Специализирана болница за лечение на пневмо-фтизиатрични заболявания,,Бургас,Бургас,8000,,,,,,,42.5007235,27.4769221
237,20237,"Специализирана болница за пневмо - фтизиатрични заболявания ""Д-р Трейман""",,Велико Търново,Велико Търново,5000,,,,,,,43.0737735,25.6436691
238,20238,Специализирана болница за рехабилитация,,Котел,Сливен,8970,,,,,,,42.891696,26.4371048
239,20239,Специализирана болница за рехабилитация,,Карлово,Пловдив,4360,,,,,,,42.5393991,24.8394227
240,20240,Специализирана болница за рехабилитация Здраве,,София,,1320,,,,,,,42.7103459,23.1469167
241,20241,Специализирана болница за рехабилитация Мари,Кипарис nan,Несебър,Бургас,8230,,,,,,,42.6534097,27.6926245
242,20242,Спешен медицински център,Васил Левски 10А,Болярово,Ямбол,8720,,,,,Yes,,42.150127,26.8114369
243,20243,Спешна медицинска помощ,,Пловдив,Пловдив,4000,,,,,,,42.1383021,24.7371062
244,20244,Спешна помощ,,Роман,Враца,3130,,,,,,,43.1599116,23.9218854
245,20245,Стар АГ Комплекс-Русе,ул. Николаевска nan,Русе,Русе,7001,,,,,,,43.8356134,25.953208
246,20246,Стоматологична поликлиника,,Добрич,Добрич,9300,,,,,,,43.5714858,27.8317405
247,20247,Стоматология,бул. Русе 1,Плевен,Плевен,5800,,,,,,,43.4117789,24.6220464
248,20248,Транспортен медицински институт,,София,,1220,,,,,,,42.7131965,23.3163686
249,20249,Транспортна болница,,Варна,Варна,9002,,,,,,,43.1979399,27.9130704
250,20250,"УБ ""Майчин дом""",,София,,1000,,,,,,,42.683208,23.3111531
251,20251,"УМБАЛ ""Александровска""",,София,,1408,,,,,,,42.6818692,23.3086383
252,20252,"УМБАЛ ""Георги Странски""",,Плевен,Плевен,5803,,,,,,,43.4150624,24.6296583
253,20253,"УМБАЛ ""Георги Странски""",,Плевен,Плевен,5800,,,,,,,43.4090795,24.6060119
254,20254,"УМБАЛ ""КАНЕВ""-Русе",,Русе,Русе,7002,,,,,Yes,,43.8567889,25.961452
255,20255,"УМБАЛ ""Св. Георги"" - Инфекциозна клиника",,Пловдив,Пловдив,4000,,,,,,,42.1377194,24.7152793
256,20256,"УМБАЛ ""Св. Георги"" - Клиника по неврология",,Пловдив,Пловдив,4000,,,,,,,42.136004,24.7108546
257,20257,УМБАЛ Св. Анна,,София,,1784,,,,,Yes,,42.6618231,23.3708836
258,20258,УМБАЛ „Св. Георги“,бул. Пещерско шосе 66,Пловдив,Пловдив,4002,,,,,Yes,,42.1389678,24.7095088
259,20259,Университетска детска клиника по белодробни болести,,София,,1616,,,,,,,42.6694308,23.2533691
260,20260,"Университетска многопрофилна болница за активно лечение и спешна медицина ""Н. И. Пирогов""",,София,,1606,,+359 2 9154 411,,,Yes,,42.6913578,23.3090829
261,20261,Хайфу център,,Плевен,Плевен,5800,,,,,,,43.4419042,24.590195
262,20262,Хигия,,Пазарджик,Пазарджик,4400,,,,,No,,42.189865,24.3328015
