FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
162,162,Podgorci,087,Ormož,0.15,0.15,0.1,0.15,0.1
163,163,Podgorje,112,Slovenj Gradec,0.15,0.15,0.1,0.15,0.1
164,164,Podgorje,043,Kamnik,0.15,0.15,0.1,0.15,0.1
165,165,Podgrad,038,Ilirska Bistrica,0.15,0.15,0.1,0.15,0.1
166,166,Podlehnik,,Podlehnik,0.15,0.15,0.1,0.15,0.1
167,167,Podvelka,,Podvelka,0.15,0.15,0.1,0.15,0.1
168,168,Podčetrtek,,Podčetrtek,0.15,0.15,0.1,0.15,0.1
169,169,Polhov Gradec,,Dobrova-polhov Gradec,0.15,0.15,0.1,0.15,0.1
170,170,Poljčane,,Poljčane,0.15,0.15,0.1,0.15,0.1
171,171,Polzela,,Polzela,0.15,0.15,0.1,0.15,0.1
172,172,Portorož,,Piran/pirano,0.15,0.15,0.1,0.15,0.1
173,173,Postojna,094,Postojna,0.15,0.15,0.1,0.15,0.1
174,174,Pragersko,113,Slovenska Bistrica,0.15,0.15,0.1,0.15,0.1
175,175,Prebold,,Prebold,0.15,0.15,0.1,0.15,0.1
176,176,Preddvor,,Preddvor,0.15,0.15,0.1,0.15,0.1
177,177,Prestranek,094,Postojna,0.15,0.15,0.1,0.15,0.1
178,178,Prevalje,,Prevalje,0.15,0.15,0.1,0.15,0.1
179,179,Pristava,,Tržič,0.15,0.15,0.1,0.15,0.1
180,180,Prvačina,084,Nova Gorica,0.15,0.15,0.1,0.15,0.1
181,181,Ptuj,096,Ptuj,0.15,0.15,0.1,0.15,0.1
182,182,Puconci,,Puconci,0.15,0.15,0.1,0.15,0.1
183,183,Radenci,,Radenci,0.15,0.15,0.1,0.15,0.1
184,184,Radeče,,Radeče,0.15,0.15,0.1,0.15,0.1
185,185,Radlje ob Dravi,101,Radlje Ob Dravi,0.15,0.15,0.1,0.15,0.1
186,186,Radomlje,,Domžale,0.15,0.15,0.1,0.15,0.1
187,187,Radovljica,102,Radovljica,0.15,0.15,0.1,0.15,0.1
188,188,Rakek,013,Cerknica,0.15,0.15,0.1,0.15,0.1
189,189,Rateče,,Kranjska Gora,0.15,0.15,0.1,0.15,0.1
190,190,Ravne,,Šoštanj,0.15,0.15,0.1,0.15,0.1
191,191,Ravne na Koroškem,103,Ravne Na Koroškem,0.15,0.15,0.1,0.15,0.1
192,192,Rače,,Rače-fram,0.15,0.15,0.1,0.15,0.1
193,193,Renče,,Renče-vogrsko,0.15,0.15,0.1,0.15,0.1
194,194,Rečica ob Savinji,,Rečica Ob Savinji,0.15,0.15,0.1,0.15,0.1
195,195,Ribnica,104,Ribnica,0.15,0.15,0.1,0.15,0.1
196,196,Ribnica na Pohorju,,Ribnica Na Pohorju,0.15,0.15,0.1,0.15,0.1
197,197,Rimske Toplice,057,Laško,0.15,0.15,0.1,0.15,0.1
198,198,Rogatec,,Rogatec,0.15,0.15,0.1,0.15,0.1
199,199,Rogaška Slatina,,Rogaška Slatina,0.15,0.15,0.1,0.15,0.1
200,200,Rogašovci,,Rogašovci,0.15,0.15,0.1,0.15,0.1
201,201,Rovte,064,Logatec,0.15,0.15,0.1,0.15,0.1
202,202,Ruše,108,Ruše,0.15,0.15,0.1,0.15,0.1
203,203,Selca,,Železniki,0.15,0.15,0.1,0.15,0.1
204,204,Selnica ob Dravi,,Selnica Ob Dravi,0.15,0.15,0.1,0.15,0.1
205,205,Semič,,Semič,0.15,0.15,0.1,0.15,0.1
206,206,Senovo,054,Krško,0.15,0.15,0.1,0.15,0.1
207,207,Senožeče,,Divača,0.15,0.15,0.1,0.15,0.1
208,208,Sevnica,110,Sevnica,0.15,0.15,0.1,0.15,0.1
209,209,Sečovlje,,Piran/pirano,0.15,0.15,0.1,0.15,0.1
210,210,Sežana,111,Sežana,0.15,0.15,0.1,0.15,0.1
211,211,Sladki Vrh,,Apače,0.15,0.15,0.1,0.15,0.1
212,212,Slovenj Gradec,112,Slovenj Gradec,0.15,0.15,0.1,0.15,0.1
213,213,Slovenska Bistrica,113,Slovenska Bistrica,0.15,0.15,0.1,0.15,0.1
214,214,Slovenske Konjice,114,Slovenske Konjice,0.15,0.15,0.1,0.15,0.1
215,215,Sodražica,,Sodražica,0.15,0.15,0.1,0.15,0.1
216,216,Solkan,084,Nova Gorica,0.15,0.15,0.1,0.15,0.1
217,217,Solčava,,Solčava,0.15,0.15,0.1,0.15,0.1
218,218,Spodnja Idrija,036,Idrija,0.15,0.15,0.1,0.15,0.1
219,219,Spodnji Duplek,,Duplek,0.15,0.15,0.1,0.15,0.1
220,220,Središče ob Dravi,,Središče Ob Dravi,0.15,0.15,0.1,0.15,0.1
221,221,Starše,,Starše,0.15,0.15,0.1,0.15,0.1
222,222,Straža,,Straža,0.15,0.15,0.1,0.15,0.1
223,223,Strunjan,,Piran/pirano,0.15,0.15,0.1,0.15,0.1
224,224,Sv. Duh,122,Škofja Loka,0.15,0.15,0.1,0.15,0.1
225,225,Sveti Tomaž,,Sveti Tomaž,0.15,0.15,0.1,0.15,0.1
226,226,Tabor,,Tabor,0.15,0.15,0.1,0.15,0.1
227,227,Tišina,,Tišina,0.15,0.15,0.1,0.15,0.1
228,228,Tolmin,128,Tolmin,0.15,0.15,0.1,0.15,0.1
229,229,Topolšica,,Šoštanj,0.15,0.15,0.1,0.15,0.1
230,230,Trbovlje,129,Trbovlje,0.15,0.15,0.1,0.15,0.1
231,231,Trebnje,130,Trebnje,0.15,0.15,0.1,0.15,0.1
232,232,Trzin,,Trzin,0.15,0.15,0.1,0.15,0.1
233,233,Tržič,,Tržič,0.15,0.15,0.1,0.15,0.1
234,234,Turnišče,,Turnišče,0.15,0.15,0.1,0.15,0.1
235,235,Velenje,133,Velenje,0.15,0.15,0.1,0.15,0.1
236,236,Velika Polana,,Velika Polana,0.15,0.15,0.1,0.15,0.1
237,237,Velike Lašče,,Velike Lašče,0.15,0.15,0.1,0.15,0.1
238,238,Veržej,,Veržej,0.15,0.15,0.1,0.15,0.1
239,239,Videm,,Dobrepolje,0.15,0.15,0.1,0.15,0.1
240,240,Videm,,Dol Pri Ljubljani,0.15,0.15,0.1,0.15,0.1
241,241,Videm pri Ptuju,,Videm,0.15,0.15,0.1,0.15,0.1
242,242,Vipava,,Vipava,0.15,0.15,0.1,0.15,0.1
243,243,Visoko,,Šenčur,0.15,0.15,0.1,0.15,0.1
244,244,Vitanje,,Vitanje,0.15,0.15,0.1,0.15,0.1
245,245,Vitomarci,,Sveti Andraž V Slovenskih Goricah,0.15,0.15,0.1,0.15,0.1
246,246,Višnja Gora,,Ivančna Gorica,0.15,0.15,0.1,0.15,0.1
247,247,Vodice,,Vodice,0.15,0.15,0.1,0.15,0.1
248,248,Vojnik,,Vojnik,0.15,0.15,0.1,0.15,0.1
249,249,Volčja Draga,,Renče-vogrsko,0.15,0.15,0.1,0.15,0.1
250,250,Vransko,,Vransko,0.15,0.15,0.1,0.15,0.1
251,251,Vrhnika,140,Vrhnika,0.15,0.15,0.1,0.15,0.1
252,252,Vuhred,101,Radlje Ob Dravi,0.15,0.15,0.1,0.15,0.1
253,253,Vuzenica,,Vuzenica,0.15,0.15,0.1,0.15,0.1
254,254,Zagorje ob Savi,142,Zagorje Ob Savi,0.15,0.15,0.1,0.15,0.1
255,255,Zavrč,,Zavrč,0.15,0.15,0.1,0.15,0.1
256,256,Zgornja Besnica,052,Kranj,0.15,0.15,0.1,0.15,0.1
257,257,Zgornja Kungota,,Kungota,0.15,0.15,0.1,0.15,0.1
258,258,Zgornja Polskava,113,Slovenska Bistrica,0.15,0.15,0.1,0.15,0.1
259,259,Zgornja Velka,,Šentilj,0.15,0.15,0.1,0.15,0.1
260,260,Zgornje Gorje,,Gorje,0.15,0.15,0.1,0.15,0.1
261,261,Zgornje Jezersko,,Jezersko,0.15,0.15,0.1,0.15,0.1
262,262,Zreče,,Zreče,0.15,0.15,0.1,0.15,0.1
263,263,Črenšovci,,Črenšovci,0.15,0.15,0.1,0.15,0.1
264,264,Črna na Koroškem,,Črna Na Koroškem,0.15,0.15,0.1,0.15,0.1
265,265,Črni Vrh,036,Idrija,0.15,0.15,0.1,0.15,0.1
266,266,Črnomelj,,Črnomelj,0.15,0.15,0.1,0.15,0.1
267,267,Šalovci,,Šalovci,0.15,0.15,0.1,0.15,0.1
268,268,Šempas,084,Nova Gorica,0.15,0.15,0.1,0.15,0.1
269,269,Šempeter pri Gorici,,Šempeter-vrtojba,0.15,0.15,0.1,0.15,0.1
270,270,Šentjanž pri Dravogradu,025,Dravograd,0.15,0.15,0.1,0.15,0.1
271,271,Šentjernej,,Šentjernej,0.15,0.15,0.1,0.15,0.1
272,272,Šentjur,,Šentjur,0.15,0.15,0.1,0.15,0.1
273,273,Šentrupert,,Šentrupert,0.15,0.15,0.1,0.15,0.1
274,274,Šentvid pri Stični,,Ivančna Gorica,0.15,0.15,0.1,0.15,0.1
275,275,Šenčur,,Šenčur,0.15,0.15,0.1,0.15,0.1
276,276,Škocjan,,Koper/capodistria,0.15,0.15,0.1,0.15,0.1
277,277,Škocjan,,Škocjan,0.15,0.15,0.1,0.15,0.1
278,278,Škofja Loka,122,Škofja Loka,0.15,0.15,0.1,0.15,0.1
279,279,Škofljica,,Škofljica,0.15,0.15,0.1,0.15,0.1
280,280,Šmarje,,Koper/capodistria,0.15,0.15,0.1,0.15,0.1
281,281,Šmarje pri Jelšah,124,Šmarje Pri Jelšah,0.15,0.15,0.1,0.15,0.1
282,282,Šmarje-Sap,032,Grosuplje,0.15,0.15,0.1,0.15,0.1
283,283,Šmarješke Toplice,,Šmarješke Toplice,0.15,0.15,0.1,0.15,0.1
284,284,Šmartno ob Paki,,Šmartno Ob Paki,0.15,0.15,0.1,0.15,0.1
285,285,Šmartno pri Litiji,,Šmartno Pri Litiji,0.15,0.15,0.1,0.15,0.1
286,286,Šmartno pri Slovenj Gradcu,112,Slovenj Gradec,0.15,0.15,0.1,0.15,0.1
287,287,Šoštanj,,Šoštanj,0.15,0.15,0.1,0.15,0.1
288,288,Štore,,Štore,0.15,0.15,0.1,0.15,0.1
289,289,Žalec,190,Žalec,0.15,0.15,0.1,0.15,0.1
290,290,Železniki,,Železniki,0.15,0.15,0.1,0.15,0.1
291,291,Žetale,,Žetale,0.15,0.15,0.1,0.15,0.1
292,292,Žiri,,Žiri,0.15,0.15,0.1,0.15,0.1
293,293,Žirovnica,,Žirovnica,0.15,0.15,0.1,0.15,0.1
294,294,Žužemberk,,Žužemberk,0.15,0.15,0.1,0.15,0.1
