FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
61,61,Borovo,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
62,62,Bosiljevo,,Karlovac County,0.15,0.15,0.1,0.15,0.1
63,63,Bošnjaci,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
64,64,Branjin Vrh,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
65,65,Bratina,,Zagreb County,0.15,0.15,0.1,0.15,0.1
66,66,Brašina,,Dubrovnik-neretva County,0.15,0.15,0.1,0.15,0.1
67,67,Brckovljani,,Zagreb County,0.15,0.15,0.1,0.15,0.1
68,68,Brdovec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
69,69,Bregana,,Zagreb County,0.15,0.15,0.1,0.15,0.1
70,70,Brela,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
71,71,Brestača,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
72,72,Brestovac,,Pozega-slavonia County,0.15,0.15,0.1,0.15,0.1
73,73,Brezje,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
74,74,Breznica,,Varazdin County,0.15,0.15,0.1,0.15,0.1
75,75,Breznica Našička,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
76,76,Breznički Hum,,Varazdin County,0.15,0.15,0.1,0.15,0.1
77,77,Brezovac,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
78,78,Brezovica,,Zagreb (city),0.15,0.15,0.1,0.15,0.1
79,79,Bribir,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
80,80,Brijest,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
81,81,Brinje,,Lika-senj County,0.15,0.15,0.1,0.15,0.1
82,82,Briševo,,Zadar County,0.15,0.15,0.1,0.15,0.1
83,83,Brnaze,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
84,84,Brod Moravice,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
85,85,Brodarica,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
86,86,Brodski Stupnik,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
87,87,Brodski Varoš,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
88,88,Bročice,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
89,89,Brođanci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
90,90,Brtonigla,,Istria County,0.15,0.15,0.1,0.15,0.1
91,91,Brčevec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
92,92,Bršadin,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
93,93,Budančevica,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
94,94,Budaševo,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
95,95,Budimci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
96,96,Budinšćina,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
97,97,Budrovci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
98,98,Buje,,Istria County,0.15,0.15,0.1,0.15,0.1
99,99,Buković,,Zadar County,0.15,0.15,0.1,0.15,0.1
100,100,Bukovlje,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
101,101,Bunjani,,Zagreb County,0.15,0.15,0.1,0.15,0.1
102,102,Buzdohanj,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
103,103,Buzet,,Istria County,0.15,0.15,0.1,0.15,0.1
104,104,Bušetina,,Virovitica-podravina County,0.15,0.15,0.1,0.15,0.1
105,105,Buševec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
106,106,Cabuna,,Virovitica-podravina County,0.15,0.15,0.1,0.15,0.1
107,107,Cavtat,,Dubrovnik-neretva County,0.15,0.15,0.1,0.15,0.1
108,108,Celine,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
109,109,Cerić,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
110,110,Cerna,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
111,111,Cernik,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
112,112,Cernik,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
113,113,Cerovlje,,Istria County,0.15,0.15,0.1,0.15,0.1
114,114,Cestica,,Varazdin County,0.15,0.15,0.1,0.15,0.1
115,115,Cetingrad,,Karlovac County,0.15,0.15,0.1,0.15,0.1
116,116,Cirkovljan,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
117,117,Cirkvena,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
118,118,Cista Provo,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
119,119,Civljane,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
120,120,Cres,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
121,121,Cret Bizovački,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
122,122,Crikvenica,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
123,123,Crnac,,Virovitica-podravina County,0.15,0.15,0.1,0.15,0.1
124,124,Crno,,Zadar County,0.15,0.15,0.1,0.15,0.1
125,125,Cubinec,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
126,126,Cvetković,,Zagreb County,0.15,0.15,0.1,0.15,0.1
127,127,Dalj,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
128,128,Darda,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
129,129,Daruvar,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
130,130,Davor,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
131,131,Deanovec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
132,132,Debeljak,,Zadar County,0.15,0.15,0.1,0.15,0.1
133,133,Dekanovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
134,134,Delnice,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
135,135,Dervišaga,,Pozega-slavonia County,0.15,0.15,0.1,0.15,0.1
136,136,Desinić,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
137,137,Dežanovac,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
138,138,Dobrinj,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
139,139,Doljani,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
140,140,Domagović,,Zagreb County,0.15,0.15,0.1,0.15,0.1
141,141,Domaslovec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
142,142,Domašinec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
143,143,Donja Bistra,,Zagreb County,0.15,0.15,0.1,0.15,0.1
144,144,Donja Dubrava,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
145,145,Donja Gračenica,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
146,146,Donja Kupčina,,Zagreb County,0.15,0.15,0.1,0.15,0.1
147,147,Donja Lomnica,,Zagreb County,0.15,0.15,0.1,0.15,0.1
148,148,Donja Motičina,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
149,149,Donja Pačetina,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
150,150,Donja Pušća,,Zagreb County,0.15,0.15,0.1,0.15,0.1
151,151,Donja Stubica,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
152,152,Donja Višnjica,,Varazdin County,0.15,0.15,0.1,0.15,0.1
153,153,Donja Voća,,Varazdin County,0.15,0.15,0.1,0.15,0.1
154,154,Donja Vrba,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
155,155,Donja Zdenčina,,Zagreb County,0.15,0.15,0.1,0.15,0.1
156,156,Donja Zelina,,Zagreb County,0.15,0.15,0.1,0.15,0.1
157,157,Donje Ladanje,,Varazdin County,0.15,0.15,0.1,0.15,0.1
158,158,Donje Makojišće,,Varazdin County,0.15,0.15,0.1,0.15,0.1
159,159,Donje Orešje,,Zagreb County,0.15,0.15,0.1,0.15,0.1
160,160,Donji Andrijevci,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
161,161,Donji Desinec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
162,162,Donji Hrašćan,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
163,163,Donji Kneginec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
164,164,Donji Kraljevec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
165,165,Donji Kukuruzari,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
166,166,Donji Kućan,,Varazdin County,0.15,0.15,0.1,0.15,0.1
167,167,Donji Laduč,,Zagreb County,0.15,0.15,0.1,0.15,0.1
168,168,Donji Lapac,,Lika-senj County,0.15,0.15,0.1,0.15,0.1
169,169,Donji Mihaljevec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
170,170,Donji Miholjac,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
171,171,Donji Proložac,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
172,172,Donji Stupnik,,Zagreb County,0.15,0.15,0.1,0.15,0.1
173,173,Donji Vidovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
174,174,Donji Vinjani,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
175,175,Dragalić,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
176,176,Drage,,Zadar County,0.15,0.15,0.1,0.15,0.1
177,177,Draškovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
178,178,Draž,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
179,179,Dražice,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
180,180,Drenje,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
181,181,Drenova,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
182,182,Drenovci,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
183,183,Drniš,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
184,184,Drnje,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
185,185,Družbinec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
186,186,Duboševica,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
187,187,Dubrava,,Zagreb County,0.15,0.15,0.1,0.15,0.1
188,188,Dubrava,,Zagreb (city),0.15,0.15,0.1,0.15,0.1
189,189,Dubravica,,Zagreb County,0.15,0.15,0.1,0.15,0.1
190,190,Dubravice,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
191,191,Dubrovnik,,Dubrovnik-neretva County,0.15,0.15,0.1,0.15,0.1
192,192,Dubrovčan,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
193,193,Duga Resa,,Karlovac County,0.15,0.15,0.1,0.15,0.1
194,194,Dugi Rat,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
195,195,Dugo Selo,,Zagreb County,0.15,0.15,0.1,0.15,0.1
196,196,Dugo Selo Lukačko,,Virovitica-podravina County,0.15,0.15,0.1,0.15,0.1
197,197,Dugopolje,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
198,198,Dunjkovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
199,199,Duće,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
200,200,Dvor,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
201,201,Eminovci,,Pozega-slavonia County,0.15,0.15,0.1,0.15,0.1
202,202,Erdut,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
203,203,Ernestinovo,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
204,204,Ervenik,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
205,205,Farkaševac,,Zagreb County,0.15,0.15,0.1,0.15,0.1
206,206,Fažana,,Istria County,0.15,0.15,0.1,0.15,0.1
207,207,Ferdinandovac,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
208,208,Feričanci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
209,209,Funtana,,Istria County,0.15,0.15,0.1,0.15,0.1
210,210,Fužine,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
211,211,Gaboš,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
212,212,Gala,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
213,213,Galgovo,,Zagreb County,0.15,0.15,0.1,0.15,0.1
214,214,Galižana,,Istria County,0.15,0.15,0.1,0.15,0.1
215,215,Galovac,,Zadar County,0.15,0.15,0.1,0.15,0.1
216,216,Gardinovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
217,217,Garešnica,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
218,218,Garčin,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
219,219,Gat,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
220,220,Gata,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
221,221,Gašinci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
222,222,Generalski Stol,,Karlovac County,0.15,0.15,0.1,0.15,0.1
223,223,Gerovo,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
224,224,Glina,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
225,225,Glogovac,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
226,226,Godinjak,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
227,227,Gojanec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
228,228,Gola,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
229,229,Gorica,,Istria County,0.15,0.15,0.1,0.15,0.1
230,230,Goričan,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
231,231,Gorjani,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
232,232,Gornja Bistra,,Zagreb County,0.15,0.15,0.1,0.15,0.1
233,233,Gornja Gračenica,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
234,234,Gornja Greda,,Zagreb County,0.15,0.15,0.1,0.15,0.1
235,235,Gornja Jelenska,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
236,236,Gornja Lomnica,,Zagreb County,0.15,0.15,0.1,0.15,0.1
237,237,Gornja Pušća,,Zagreb County,0.15,0.15,0.1,0.15,0.1
238,238,Gornja Stubica,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
239,239,Gornja Voća,,Varazdin County,0.15,0.15,0.1,0.15,0.1
240,240,Gornja Vrba,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
241,241,Gornje Jesenje,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
242,242,Gornje Komarevo,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
243,243,Gornje Ladanje,,Varazdin County,0.15,0.15,0.1,0.15,0.1
244,244,Gornje Plavnice,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
245,245,Gornje Vratno,,Varazdin County,0.15,0.15,0.1,0.15,0.1
246,246,Gornji Desinec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
247,247,Gornji Hrašćan,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
248,248,Gornji Karin,,Zadar County,0.15,0.15,0.1,0.15,0.1
249,249,Gornji Kneginec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
250,250,Gornji Kraljevec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
251,251,Gornji Laduč,,Zagreb County,0.15,0.15,0.1,0.15,0.1
252,252,Gornji Mihaljevec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
253,253,Gospić,,Lika-senj County,0.15,0.15,0.1,0.15,0.1
254,254,Grab,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
255,255,Grabovac,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
256,256,Grabovci,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
257,257,Gradac,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
258,258,Gradac,,Pozega-slavonia County,0.15,0.15,0.1,0.15,0.1
259,259,Gradec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
260,260,Gradina,,Virovitica-podravina County,0.15,0.15,0.1,0.15,0.1
261,261,Gradići,,Zagreb County,0.15,0.15,0.1,0.15,0.1
262,262,Gradište,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
263,263,Gračac,,Zadar County,0.15,0.15,0.1,0.15,0.1
264,264,Gračec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
265,265,Gračišće,,Istria County,0.15,0.15,0.1,0.15,0.1
266,266,Grebaštica,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
267,267,Greda,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
268,268,Gromačnik,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
269,269,Grožnjan,,Istria County,0.15,0.15,0.1,0.15,0.1
270,270,Grubine,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
271,271,Grubišno Polje,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
272,272,Gudovac,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
273,273,Gundinci,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
274,274,Gunja,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
275,275,Gvozd,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
276,276,Haganj,,Zagreb County,0.15,0.15,0.1,0.15,0.1
277,277,Harkanovci,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
278,278,Hercegovac,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
279,279,Herešin,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
280,280,Hlapičina,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
281,281,Hlebine,,Koprivnica-krizevci County,0.15,0.15,0.1,0.15,0.1
282,282,Hodošan,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
283,283,Horvati,,Zagreb (city),0.15,0.15,0.1,0.15,0.1
284,284,Hrastelnica,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
285,285,Hrastovsko,,Varazdin County,0.15,0.15,0.1,0.15,0.1
286,286,Hrašćica,,Varazdin County,0.15,0.15,0.1,0.15,0.1
287,287,Hrašćina,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
288,288,Hreljin,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
289,289,Hreljin Ogulinski,,Karlovac County,0.15,0.15,0.1,0.15,0.1
290,290,Hrvace,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
291,291,Hrvatska Dubica,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
292,292,Hrvatska Kostajnica,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
293,293,Hrženica,,Varazdin County,0.15,0.15,0.1,0.15,0.1
294,294,Hum Stubički,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
295,295,Hum na Sutli,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
296,296,Husain,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
297,297,Hvar,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
298,298,Igrišće,,Zagreb County,0.15,0.15,0.1,0.15,0.1
299,299,Ilača,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
300,300,Ilok,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
301,301,Ilova,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
302,302,Imotski,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
303,303,Ivanec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
304,304,Ivanec Bistranski,,Zagreb County,0.15,0.15,0.1,0.15,0.1
305,305,Ivanić-Grad,,Zagreb County,0.15,0.15,0.1,0.15,0.1
306,306,Ivankovo,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
307,307,Ivanovci Gorjanski,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
308,308,Ivanovec,,Medjimurje County,0.15,0.15,0.1,0.15,0.1
309,309,Ivanska,,Bjelovar-bilogora County,0.15,0.15,0.1,0.15,0.1
310,310,Jablanovec,,Zagreb County,0.15,0.15,0.1,0.15,0.1
311,311,Jadranovo,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
312,312,Jagodnjak,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
313,313,Jagodno,,Zagreb County,0.15,0.15,0.1,0.15,0.1
314,314,Jakovlje,,Zagreb County,0.15,0.15,0.1,0.15,0.1
315,315,Jakšić,,Pozega-slavonia County,0.15,0.15,0.1,0.15,0.1
316,316,Jalkovec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
317,317,Jalševec Nartski,,Zagreb County,0.15,0.15,0.1,0.15,0.1
318,318,Jalžabet,,Varazdin County,0.15,0.15,0.1,0.15,0.1
319,319,Janjina,,Dubrovnik-neretva County,0.15,0.15,0.1,0.15,0.1
320,320,Jarmina,,Vukovar-srijem County,0.15,0.15,0.1,0.15,0.1
321,321,Jaruge,,Brod-posavina County,0.15,0.15,0.1,0.15,0.1
322,322,Jasenovac,,Sisak-moslavina County,0.15,0.15,0.1,0.15,0.1
323,323,Jastrebarsko,,Zagreb County,0.15,0.15,0.1,0.15,0.1
324,324,Javorje,,Zagreb County,0.15,0.15,0.1,0.15,0.1
325,325,Jelenje,,Primorje-gorski Kotar County,0.15,0.15,0.1,0.15,0.1
326,326,Jelisavac,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
327,327,Jelsa,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
328,328,Jerovec,,Varazdin County,0.15,0.15,0.1,0.15,0.1
329,329,Jertovec,,Krapina-zagorje County,0.15,0.15,0.1,0.15,0.1
330,330,Jesenice,,Split-dalmatia County,0.15,0.15,0.1,0.15,0.1
331,331,Jesenice,,Zadar County,0.15,0.15,0.1,0.15,0.1
332,332,Jezera,,Sibenik-knin County,0.15,0.15,0.1,0.15,0.1
333,333,Ježdovec,,Zagreb (city),0.15,0.15,0.1,0.15,0.1
334,334,Josipdol,,Karlovac County,0.15,0.15,0.1,0.15,0.1
335,335,Josipovac,,Osijek-baranja County,0.15,0.15,0.1,0.15,0.1
