,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
52,10052,Sykehuset Innlandet HF Lillehammer,,Lillehammer,Innlandet,2609,,06200,,,Yes,,61.1111473,10.4730043
53,10053,Sykehuset Innlandet Tynset,Sjukehusveien 9,Tynset,Innlandet,2500,,,,,,,62.2706896,10.7755758
54,10054,Sykehuset Namsos,,Namsos,Namsos,7800,,,,,Yes,,64.4718134,11.5046675
55,10055,Sykehuset Telemark - Notodden,Henrik Wergelands gate 9.0,Notodden,Notodden,3681,,,,,,,59.5663592,9.2541306
56,10056,"Sykehuset Telemark, Skien",,Skien,Skien,3717,,,,,Yes,,59.1923384,9.5886445
57,10057,"Sykehuset i Vestfold, DPS nord",Ørsnesalleen 14.0,,Skien,,,,,,No,,59.2556667,10.4225446
58,10058,"Sykehuset i Vestfold, DPS sør",,Larvik,Larvik,3256,,,,,,,59.0513463,10.0409563
59,10059,"Sykehuset i Vestfold, DPS sør",,Sandefjord,Sandefjord,3210,,,,,,,59.1330474,10.2355804
60,10060,"Sykehuset i Vestfold, Granli",,,Tønsberg,3126,,,,,,,59.2910239,10.3030672
61,10061,"Sykehuset i Vestfold, Larvik",,Larvik,Larvik,3256,,,,,,,59.0537353,10.0346478
62,10062,"Sykehuset i Vestfold, Tønsberg",Halfdan Wilhelmsens allé 17.0,Tønsberg,Tønsberg,3126,,+47 33342000,,,Yes,,59.272295,10.4157759
63,10063,Sykehuset Østfold Kalnes,,Grålum,Viken,1712,,,,,Yes,,59.3181672,11.018015
64,10064,Sørlandet Sykehus Arendal,,Arendal,Agder,4838,,,,,Yes,,58.4674849,8.7519258
65,10065,Sørlandet sykehus Kristiansand,Egsveien 100.0,Kristiansand,Agder,4610,,+47 906 10 600,,,Yes,,58.1628736,7.9790683
66,10066,Tretten Sjukeheim,,Tretten,Innlandet,2635,,,,,,,61.3137172,10.3029898
67,10067,Træleborg sykehjem,,Tønsberg,Tønsberg,3126,,,,,,,59.265766,10.4240187
68,10068,Universitetssykehuset Nord-Norge,,,Tromsø,9008,,,,,Yes,,69.6829833,18.9793753
69,10069,Veum sykehus,,,Viken,1607,,,,,No,,59.2512273,10.9337489
70,10070,Volda Sjukehus,,Volda,Volda,6102,,,,,Yes,,62.1504559,6.0910887
71,10071,Voss sjukehus,,Voss,Vestland,5700,,,,,,,60.633293,6.4203051
72,10072,Ålesund sjukehus,,Åse,Ålesund,6017,,,,,Yes,,62.4640169,6.3113868
73,10073,Østmarka psykiatriske sykehus,,Trondheim,Trondheim,7011,,,,,,,63.4514201,10.449336
74,10074,Betesda Spesialistsenter,Rektor Østbyesgate 4.0,Fredrikstad,Viken,1607,,,,,,,59.209611,10.9508621
75,10075,Fana Helsestasjon,,Fana,Vestland,5244,,,,,,,60.2633733,5.3432066
76,10076,Fastleger,,Vear,Tønsberg,3173,,,,,,,59.264546,10.3614884
77,10077,Hatlestrand helsesenter,,Gjermundshamn,Vestland,5635,,,,,,,60.0584951,5.9171744
78,10078,Heistad legekontor,,Porsgrunn,Porsgrunn,3915,,,,,,,59.0857464,9.6830831
79,10079,Kolsås helsestasjon,,Kolsås,Viken,1352,,,,,,,59.9160428,10.5002285
80,10080,Risøyhamn legekontor,,,Nordland,8480,,,,,,,68.9752687,15.6457614
81,10081,Tau legesenter,Bergtunvegen 2.0,Tau,Rogaland,4120,,,,,,,59.0651191,5.9130653
82,10082,Tjølling legekontor,,Tjøllingvollen,Larvik,3280,,,,,,,59.0536843,10.1205261
83,10083,Utne legekontor,,Utne,Vestland,5778,,,,,,,60.4232299,6.6206038
84,10084,Vinstra legevakt,Nordre Byre nan,Vinstra,Innlandet,2640,,,,,,,61.6011348,9.7401189
