FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
33,33,Kolárovo,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
34,34,Komárno,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
35,35,Kováčová,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
36,36,Košice,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
37,37,Krasňany,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
38,38,Kremnica,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
39,39,Krompachy,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
40,40,Krupina,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
41,41,Krušetnica,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
42,42,Kysucké Nové Mesto,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
43,43,Lehota pod Vtáčnikom,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
44,44,Leopoldov,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
45,45,Levice,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
46,46,Levoča,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
47,47,Lipany,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
48,48,Liptovská Sielnica,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
49,49,Liptovský Hrádok,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
50,50,Liptovský Trnovec,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
51,51,Lučenec,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
52,52,Lúčky,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
53,53,Malacky,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
54,54,Marianka,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
55,55,Martin,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
56,56,Medzev,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
57,57,Medzilaborce,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
58,58,Michalovce,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
59,59,Modra,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
60,60,Moldava nad Bodvou,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
61,61,Myjava,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
62,62,Mýto pod Ďumbierom,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
63,63,Nemšová,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
64,64,Nitra,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
65,65,Nižná,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
66,66,Nová Baňa,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
67,67,Nová Dubnica,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
68,68,Nová Lesná,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
69,69,Nováky,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
70,70,Nové Mesto nad Váhom,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
71,71,Nové Zámky,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
72,72,Námestovo,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
73,73,Oravská Lesná,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
74,74,Oravský Podzámok,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
75,75,Partizánske,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
76,76,Piešťany,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
77,77,Podolínec,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
78,78,Poltár,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
79,79,Poprad,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
80,80,Pribylina,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
81,81,Prievidza,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
82,82,Párnica,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
83,83,Púchov,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
84,84,Rajec,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
85,85,Revúca,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
86,86,Rimavská Sobota,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
87,87,Rožňava,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
88,88,Sabinov,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
89,89,Sala,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
90,90,Senec,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
91,91,Senica,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
92,92,Sečovce,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
93,93,Skalica,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
94,94,Sládkovičovo,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
95,95,Smolenice,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
96,96,Snina,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
97,97,Sobrance,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
98,98,Spišská Belá,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
99,99,Spišská Nová Ves,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
100,100,Spišské Podhradie,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
101,101,Stará Turá,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
102,102,Stará Ľubovňa,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
103,103,Starý Smokovec,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
104,104,Stropkov,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
105,105,Stráža,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
106,106,Strážske,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
107,107,Stupava,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
108,108,Svidník,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
109,109,Svit,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
110,110,Svodín,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
111,111,Svätý Anton,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
112,112,Svätý Jur,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
113,113,Svätý Kríž,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
114,114,Tatranská Lomnica,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
115,115,Terchová,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
116,116,Tisovec,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
117,117,Tlmače,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
118,118,Topoľčany,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
119,119,Trebišov,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
120,120,Trenčianske Teplice,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
121,121,Trenčín,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
122,122,Trnava,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
123,123,Trstená,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
124,124,Turzovka,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
125,125,Turčianske Teplice,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
126,126,Tvrdošín,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
127,127,Veľký Krtíš,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
128,128,Veľký Meder,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
129,129,Vinné,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
130,130,Vinosady,BL,Bratislavský Kraj,0.15,0.15,0.1,0.15,0.1
131,131,Voznica,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
132,132,Vrbov,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
133,133,Vrbové,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
134,134,Vráble,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
135,135,Vrútky,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
136,136,Vysoké Tatry,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
137,137,Vyšné Ružbachy,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
138,138,Zvolen,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
139,139,Čachtice,TC,Trenčiansky Kraj,0.15,0.15,0.1,0.15,0.1
140,140,Čadca,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
141,141,Čierna nad Tisou,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
142,142,Čierny Balog,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
143,143,Ľubica,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
144,144,Šahy,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
145,145,Šamorín,TA,Trnavský Kraj,0.15,0.15,0.1,0.15,0.1
146,146,Štrba,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
147,147,Štúrovo,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
148,148,Šurany,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
149,149,Žarnovica,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
150,150,Ždiar,PV,Prešovský Kraj,0.15,0.15,0.1,0.15,0.1
151,151,Žehra,KI,Košický Kraj,0.15,0.15,0.1,0.15,0.1
152,152,Želiezovce,NI,Nitriansky Kraj,0.15,0.15,0.1,0.15,0.1
153,153,Žiar nad Hronom,BC,Banskobystrický Kraj,0.15,0.15,0.1,0.15,0.1
154,154,Žilina,ZI,Žilinský Kraj,0.15,0.15,0.1,0.15,0.1
