FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
22,22,Bedihošť,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
23,23,Benecko,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
24,24,Benešov,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
25,25,Benešov,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
26,26,Benešov nad Ploučnicí,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
27,27,Benešov nad Černou,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
28,28,Benešov u Semil,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
29,29,Benátky nad Jizerou,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
30,30,Bernartice,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
31,31,Bernartice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
32,32,Bernartice,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
33,33,Bernartice nad Odrou,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
34,34,Beroun,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
35,35,Besednice,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
36,36,Bezdružice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
37,37,Bezděkov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
38,38,Bezděkov nad Metují,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
39,39,Bezměrov,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
40,40,Bezno,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
41,41,Bezvěrov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
42,42,Bečov,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
43,43,Bečov nad Teplou,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
44,44,Bečváry,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
45,45,Beňov,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
46,46,Biskupice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
47,47,Blansko,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
48,48,Blatec,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
49,49,Blatnice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
50,50,Blatno,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
51,51,Blatná,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
52,52,Blažovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
53,53,Blovice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
54,54,Bludov,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
55,55,Blučina,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
56,56,Blížejov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
57,57,Blíževedly,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
58,58,Blížkovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
59,59,Blšany,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
60,60,Bobnice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
61,61,Bochov,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
62,62,Bochoř,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
63,63,Boharyně,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
64,64,Bohdalov,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
65,65,Bohumín,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
66,66,Bohuslavice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
67,67,Bohuslavice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
68,68,Bohuslavice,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
69,69,Bohutice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
70,70,Bohutín,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
71,71,Bohutín,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
72,72,Bohuňovice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
73,73,Bohušovice nad Ohří,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
74,74,Bojanov,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
75,75,Bojkovice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
76,76,Bolatice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
77,77,Bolehošť,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
78,78,Boleradice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
79,79,Bolešiny,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
80,80,Bor,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
81,81,Bordovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
82,82,Borek,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
83,83,Borkovany,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
84,84,Borohrádek,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
85,85,Borotín,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
86,86,Borovany,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
87,87,Borová,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
88,88,Borová Lada,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
89,89,Boršice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
90,90,Boskovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
91,91,Bouzov,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
92,92,Bozkov,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
93,93,Bořetice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
94,94,Bořitov,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
95,95,Bošovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
96,96,Božejov,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
97,97,Božice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
98,98,Božičany,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
99,99,Bradlec,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
100,100,Brandýs nad Orlicí,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
101,101,Brandýsek,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
102,102,Branišovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
103,103,Brankovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
104,104,Branky,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
105,105,Brantice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
106,106,Braník,52,Hlavní Město Praha,0.15,0.15,0.1,0.15,0.1
107,107,Bratronice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
108,108,Bratrušov,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
109,109,Bratčice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
110,110,Bratřejov,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
111,111,Bravantice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
112,112,Braňany,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
113,113,Braškov,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
114,114,Brloh,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
115,115,Brniště,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
116,116,Brno,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
117,117,Brníčko,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
118,118,Brněnec,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
119,119,Brodce,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
120,120,Brodek u Konice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
121,121,Brodek u Přerova,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
122,122,Broumov,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
123,123,Broumy,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
124,124,Brtnice,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
125,125,Brumovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
126,126,Brumovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
127,127,Bruntál,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
128,128,Bruzovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
129,129,Brušperk,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
130,130,Buchlovice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
131,131,Budiměřice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
132,132,Budišov,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
133,133,Budišov nad Budišovkou,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
134,134,Budišovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
135,135,Budyně nad Ohří,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
136,136,Budíškovice,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
137,137,Bujanov,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
138,138,Bukovany,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
139,139,Bukovany,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
140,140,Bukovany,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
141,141,Bukovec,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
142,142,Bukovno,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
143,143,Bulhary,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
144,144,Bulovka,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
145,145,Bučovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
146,146,Bušovice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
147,147,Buštěhrad,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
148,148,Bystrovany,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
149,149,Bystročice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
150,150,Bystré,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
151,151,Bystřany,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
152,152,Bystřec,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
153,153,Bystřice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
154,154,Bystřice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
155,155,Bystřice nad Pernštejnem,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
156,156,Bystřice pod Hostýnem,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
157,157,Bystřice pod Lopeníkem,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
158,158,Bystřička,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
159,159,Byšice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
160,160,Bzenec,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
161,161,Bánov,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
162,162,Bílina,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
163,163,Bílov,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
164,164,Bílovec,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
165,165,Bílovice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
166,166,Bílovice nad Svitavou,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
167,167,Bílá,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
168,168,Bílá Lhota,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
169,169,Bílá Třemešná,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
170,170,Bílé Podolí,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
171,171,Bílý Kostel nad Nisou,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
172,172,Bílý Potok,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
173,173,Bílý Újezd,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
174,174,Býchory,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
175,175,Býšť,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
176,176,Bělotín,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
177,177,Bělá,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
178,178,Bělá nad Radbuzou,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
179,179,Bělá pod Bezdězem,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
180,180,Bělčice,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
181,181,Běrunice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
182,182,Běstvina,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
183,183,Běšiny,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
184,184,Břasy,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
185,185,Břeclav,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
186,186,Břehy,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
187,187,Břest,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
188,188,Břestek,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
189,189,Březina,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
190,190,Březnice,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
191,191,Březnice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
192,192,Březno,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
193,193,Březno,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
194,194,Březník,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
195,195,Březolupy,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
196,196,Březová,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
197,197,Březová,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
198,198,Březová,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
199,199,Březová nad Svitavou,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
200,200,Březí,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
201,201,Březůvky,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
202,202,Břežany,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
203,203,Břidličná,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
204,204,Bžany,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
205,205,Cerekvice nad Loučnou,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
206,206,Cerhenice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
207,207,Cerhovice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
208,208,Cetkovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
209,209,Chabařovice,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
210,210,Chanovice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
211,211,Charváty,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
212,212,Chbany,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
213,213,Cheb,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
214,214,Cheznovice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
215,215,Chlebičov,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
216,216,Chlum u Třeboně,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
217,217,Chlumec,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
218,218,Chlumec nad Cidlinou,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
219,219,Chlumčany,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
220,220,Chlístovice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
221,221,Chocenice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
222,222,Chocerady,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
223,223,Choceň,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
224,224,Chodouny,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
225,225,Chodov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
226,226,Chodov,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
227,227,Chodová Planá,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
228,228,Cholina,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
229,229,Choltice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
230,230,Cholupice,52,Hlavní Město Praha,0.15,0.15,0.1,0.15,0.1
231,231,Chomutice,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
232,232,Chomutov,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
233,233,Chornice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
234,234,Choryně,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
235,235,Chotoviny,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
236,236,Chotusice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
237,237,Chotyně,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
238,238,Chotíkov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
239,239,Chotěboř,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
240,240,Chotěbuz,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
241,241,Chotětov,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
242,242,Chotěvice,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
243,243,Chotěšov,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
244,244,Choustník,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
245,245,Choustníkovo Hradiště,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
246,246,Chožov,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
247,247,Chrast,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
248,248,Chrastava,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
249,249,Chromeč,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
250,250,Chropyně,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
251,251,Chroustovice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
252,252,Chrudim,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
253,253,Chrustenice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
254,254,Chrást,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
255,255,Chrášťany,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
256,256,Chrášťany,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
257,257,Chuchelna,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
258,258,Chuchelná,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
259,259,Chudenice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
260,260,Chudenín,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
261,261,Chuderov,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
262,262,Chudčice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
263,263,Chvaletice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
264,264,Chvaleč,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
265,265,Chvalkovice,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
266,266,Chvalíkovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
267,267,Chvalčov,90,Zlínský Kraj,0.15,0.15,0.1,0.15,0.1
268,268,Chvalšiny,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
269,269,Chvojenec,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
270,270,Chválenice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
271,271,Chyňava,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
272,272,Chyše,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
273,273,Chyšky,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
274,274,Chýnov,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
275,275,Chýně,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
276,276,Chřibská,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
277,277,Citice,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
278,278,Citov,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
279,279,Cizkrajov,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
280,280,Cvikov,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
281,281,Cvrčovice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
282,282,Cvrčovice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
283,283,Církvice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
284,284,Cítoliby,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
285,285,Cítov,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
286,286,Dalečín,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
287,287,Dalešice,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
288,288,Dalovice,81,Karlovarský Kraj,0.15,0.15,0.1,0.15,0.1
289,289,Dambořice,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
290,290,Damníkov,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
291,291,Darkovice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
292,292,Daskabát,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
293,293,Davle,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
294,294,Dačice,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
295,295,Dašice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
296,296,Deblín,78,Jihomoravský Kraj,0.15,0.15,0.1,0.15,0.1
297,297,Desná,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
298,298,Dešenice,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
299,299,Dešná,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
300,300,Deštná,79,Jihočeský Kraj,0.15,0.15,0.1,0.15,0.1
301,301,Divišov,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
302,302,Dlouhoňovice,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
303,303,Dlouhá Loučka,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
304,304,Dlouhá Třebová,86,Pardubický Kraj,0.15,0.15,0.1,0.15,0.1
305,305,Dlouhá Ves,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
306,306,Dlouhý Most,83,Liberecký Kraj,0.15,0.15,0.1,0.15,0.1
307,307,Dobkovice,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
308,308,Dobratice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
309,309,Dobromilice,84,Olomoucký Kraj,0.15,0.15,0.1,0.15,0.1
310,310,Dobroměřice,89,Ústecký Kraj,0.15,0.15,0.1,0.15,0.1
311,311,Dobronín,,Kraj Vysocina,0.15,0.15,0.1,0.15,0.1
312,312,Dobroslavice,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
313,313,Dobrovice,88,Středočeský Kraj,0.15,0.15,0.1,0.15,0.1
314,314,Dobruška,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
315,315,Dobrá,,Moravskoslezsky Kraj,0.15,0.15,0.1,0.15,0.1
316,316,Dobré,82,Královéhradecký Kraj,0.15,0.15,0.1,0.15,0.1
317,317,Dobřany,,Plzensky Kraj,0.15,0.15,0.1,0.15,0.1
