,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
S21,S21,Lj Jaillet Residence Inc.,30 lockhart ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S53,S53,Shar's Care Ii,72 botsford st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S50,S50,"Shannex Rlc Limited, Canterbury Hall",824 coverdale rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S49,S49,Residence Austin Inc,620 latour st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S48,S48,Residence Virginia Inc,175 virginia ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S47,S47,RESIDENCE REINE DE LA PAIX,700 champlain st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S45,S45,Residence Moncton - Aile Centennaire,270 john st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S42,S42,Mazerolle Special Care Home Ltd.,448 gauvin rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S22,S22,Maison Bonheur,406 high st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S41,S41,Burns Manor,26 bromley ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S23,S23,Manoir Notre-Dame Manor,110 murphy ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S40,S40,Emery House,88 emery st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S39,S39,Daly's Home Care Inc,28 trider ct,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S24,S24,Open Arms Special Care Home,98 glengrove rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S38,S38,AUBERGE DU SOLEIL,125 aucoin st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S37,S37,ALOUETTE SPECIAL CARE HOME/FOYER DE SOINS SPECIAUX,2100 amirault st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S36,S36,Grass Home Ltd.,774 coverdale rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S25,S25,Residence Aventure,1076 elmwood dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S26,S26,Residence Collette Residence Inc.,64 steadman st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S35,S35,Residence Helene Residence Inc,46 winnipeg st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S27,S27,Smith Special Care Home Ltd,56 dorchester st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S28,S28,Sunset Village,45 leopold f. belliveau dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S34,S34,Sunshine House,164 park st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S66,S66,Protem Health Services Inc. - 77 Gorge Road,77 gorge rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S29,S29,Residence Mcdougall,37 mcdougall ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S30,S30,Brae Manor,101 ellerdale ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S33,S33,Trueman House,265 church st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S32,S32,Carey House (the),337 cameron st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S31,S31,the Briarlea,75 briarlea dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S73,S73,Maison Renaissance Ltee,62 botsford st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S76,S76,the Briarlea 4,599 ryan st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S75,S75,Shannex Rlc Ltd. - Pavillon Richard,189 morton ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S72,S72,Residence Moncton - Aile Victoria i,240 john st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S68,S68,Protem Health Services Inc. - 71 Gorge Road,71 gorge rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S43,S43,Residence Bellevue,36 chartersville rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S67,S67,Protem Health Services Inc. - 61 Gorge Road,61 gorge rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S77,S77,Foyer Chez Nous Moncton,30 burlington ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S65,S65,Hillside View Special Care Home Inc,560 front mountain rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S64,S64,Serenacare by Serene Living Inc,15 lady russell st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S78,S78,Golden Years Estate Ltd,25 jabez st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S79,S79,LA RéSIDENCE SIESTA LTéE,508 elmwood dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S63,S63,Serenacare Inc,4 briarlea dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S59,S59,Mcnair Manor - 11 Beechwood,11 beechwood ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S57,S57,VILLA DU REPOS INC,125 murphy ave,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S44,S44,RESIDENCE DU MARAIS LTEE,371 amirault st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S46,S46,RéSIDENCE OASIS RESIDENCE INC,855 amirault st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S56,S56,the Salvation Army Lakeview Manor,50 suffolk st,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S18,S18,Autumn Lee Retirement Home Ii,2031 mountain rd,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
S19,S19,Birchmount Lodge,144 birchmount dr,Moncton,NB,J0S 1K0,,1-800-622-6232,Nursing and residential care facilities,City of Moncton,No,5,46.09155355,-64.79623634
2189,2189,the Dr. Leonard a. Miller Centre,100 forest rd,St. John's,NL,A1A 1E5,,1-800-622-6232,Nursing and residential care facilities,Public Health Agency of Canada,No,5,47.576217,-52.695163
2248,2248,Gables Lodge Limited,260 church st,Amherst,NS,B4H 3C9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.82493255,-64.18951872
2374,2374,Victoria Manor,14 victoria st w,Amherst,NS,B4H 1B8,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.82972917,-64.21463348
2223,2223,Centennial Villa,258 church st,Amherst,NS,B4H 3C9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.82402994,-64.18990713
2301,2301,Northumberland Hall Continuing Care Residence,189 willow street,Amherst,NS,B4H 3W6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.82921455,-64.18958683
2201,2201,Annapolis Royal Nursing Home Limited,9745 highway 8,"Annapolis, Subd. A",NS,B0S 1A0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.73538941,-65.50017693
2288,2288,Mountain Lea Lodge,170 church street,"Annapolis, Subd. B",NS,B0S 1C0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.84888674,-65.29260802
2335,2335,Saunders Rest Home,9 freeman street,"Annapolis, Subd. B",NS,B0S 1C0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.84085709,-65.28885285
2366,2366,Tibbetts Home for Special Care,15074 highway 1,"Annapolis, Subd. C",NS,B0P 1R0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.97704128,-64.96906184
2265,2265,Highland Crest Residential Care Facility,44 hillcrest st,Antigonish,NS,B2G 1Z3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.6176844,-61.99047184
2328,2328,Rk Macdonald Nursing Home,64 pleasant street,Antigonish,NS,B2G 1W7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.62516431,-61.99132033
2341,2341,Sisters of St. Martha,45 bay street,Antigonish,NS,B2G 2G6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.63114048,-61.98085488
2293,2293,Nakile Home for Special Care,35 nakile drive,Argyle,NS,B0W 1W0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,43.79122868,-65.86173664
2313,2313,PONT DU MARAIS HOME LTD,1526 highway 335,Argyle,NS,B0W 2C0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,43.63821368,-65.80187492
2204,2204,Bay Side Home Corporation,96 bayside drive,Barrington,NS,B0W 1E0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,43.54844926,-65.59817351
2267,2267,Hillside Pines Home for Special Care,77 exhibition dr,Bridgewater,NS,B4V 3K6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.36887146,-64.52064795
2332,2332,Ryan Hall,313 hollingsworth drive,Bridgewater,NS,B4V 0A3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.38345744,-64.50550609
2286,2286,Miner's Memorial Manor,15 lorne st,Cape Breton,NS,B1V 3B9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.23959752,-60.21829662
2337,2337,Seaview Manor,275 south street,Cape Breton,NS,B1A 1W6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.18448967,-59.93643857
2279,2279,Maple Hill Manor,700 king st,Cape Breton,NS,B1H 3Z5,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.24071186,-60.08543333
2258,2258,Harbourstone Enhanced Care Limited,84 kenwood dr,Cape Breton,NS,B1S 3V7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.10704016,-60.21381807
2354,2354,Taigh Na Mara Facility,974 main street,Cape Breton,NS,B1A 4Z8,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.19945045,-59.977686899999995
2355,2355,Taigh Solas,520 purves street,Cape Breton,NS,B2A 3M4,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.21820836,-60.23555151
2220,2220,Carefield Manor Ltd,1 dryden ave,Cape Breton,NS,B1S 1V3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.1708223,-60.1673939
2345,2345,Southview Guest Home Ltd.,2027 highway 28,Cape Breton,NS,B1N 3H6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.186236799999996,-60.19756978
2358,2358,the Cove Guest Home,320 alexandra street,Cape Breton,NS,B1S 2G1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.12106735,-60.19770963
2234,2234,Dutch Brook Guest Home,2400 highway 327,Cape Breton,NS,B1L 1G1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.05163944,-60.20140324
2298,2298,Northside Community Guest Home,11 queen st,Cape Breton,NS,B2A 1A2,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.19500767,-60.26263014
2233,2233,Dominion Community Guest Home,79 commercial st,Cape Breton,NS,B1G 1B3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.21071558,-60.02235419
2373,2373,Victoria Haven Nursing Home,5 third st,Cape Breton,NS,B1A 5V2,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.21158569,-59.96484069
2222,2222,Celtic Court,16 st anthony drive,Cape Breton,NS,B1S 2R5,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.12197357,-60.19465838
2291,2291,My Cape Breton Home for Seniors - North Sydney,77 campbell street,Cape Breton,NS,B1P 6J1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.20477157,-60.26941415
2292,2292,My Cape Breton Home for Seniors - Sydney,137 riverdale drive,Cape Breton,NS,B1R 0A9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.11836193,-60.22143907
2326,2326,r.c. Macgillivray Guest Home,25 xavier dr,Cape Breton,NS,B1S 2R9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,46.12356627,-60.19425513
2340,2340,Shoreham Village,50 shoreham village crescent,Chester,NS,B0J 1J0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.54485891,-64.23220467
2246,2246,Foyer Celeste Inc,8064 highway 31,Clare,NS,B0W 2J0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.18382208,-66.16954720000001
2203,2203,AU LOGIS D'METEGHAN LTD.,8405 highway 1,Clare,NS,B0W 2J0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.19395069,-66.1529628
2376,2376,Villa Acadienne,8403 highway 1,Clare,NS,B0W 2J0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.19370413,-66.15414223
2384,2384,Willow Lodge,100 blair avennue,"Colchester, Subd. B",NS,B0K 1V0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.71116398,-63.29718836
2231,2231,Debert Court,16 dakota road,"Colchester, Subd. B",NS,B0N 1C0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.43524004,-63.45367776
2274,2274,Karlaine Place,104 pictou rd,"Colchester, Subd. B",NS,B2N 2S3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.37554221,-63.25979318
2378,2378,Vimy Court,130 vimy road,"Colchester, Subd. B",NS,B2N 4J6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.3793295,-63.2606517
2243,2243,Elk Court,91 carter road,"Colchester, Subd. C",NS,B0N 1C0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.2580136,-63.2772736
2205,2205,Bayview Memorial Health Centre,3375 highway 209,"Cumberland, Subd. A",NS,B0M 1A0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.3462119,-64.79483503
2224,2224,Chignecto Manor,24 bayview manor road,"Cumberland, Subd. A",NS,B0M 1A0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.33572452,-64.77821416
2264,2264,High - Crest Springhill Home for Special Care Ltd,11 sproul street,"Cumberland, Subd. B",NS,B0M 1X0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.649513,-64.04933620000001
2382,2382,White Birches Retirement Residence,189 fox ranch rd,"Cumberland, Subd. C",NS,B4H 3Y3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.84141239,-64.17934846
2238,2238,East Cumberland Lodge,262 gulf shore road,"Cumberland, Subd. D",NS,B0K 1L0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.85652617,-63.65756956
2367,2367,Tideview Terrace,74 pleasant street,Digby,NS,B0V 1A0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.60922277,-65.76329329
2287,2287,Mitchell's Rest Home,5153 highway 14,East Hants,NS,B1V 3B9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.08188105,-63.64660355
2361,2361,the Magnolia,416 highway 2,East Hants,NS,B2T 1E1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.95132751,-63.52747659
2385,2385,Willows Manor Limited,2844 highway 2,East Hants,NS,B0N 2H0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.088376000000004,-63.40760294
2338,2338,Serenity Lodge,39 russell mckeen drive,East Hants,NS,B2T 1A7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.95087375,-63.53505955
2285,2285,Milford Haven Corporation,10558 route 16,Guysborough,NS,B0H 1N0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.40211233,-61.50709367
2211,2211,Canso Seaside Manor,1748 union street,Guysborough,NS,B0H 1H0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.33262821,-60.98400465
2317,2317,Precision Health - Washmill Lake Drive Appartments,599 washmill lake drive,Halifax,NS,B3G 1M4,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.65001241,-63.65366567
2259,2259,Harbourview Lodge Continuing Care Centre,22639 highway 7,Halifax,NS,B0J 3B0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.920405,-62.53265876
2316,2316,Precision Health - 24 Kincardine Street,24 kincardine street,Halifax,NS,B2X 1H9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.69142556,-63.53708654
2315,2315,Precision Health - 16 Rannoch Road,16 rannoch road,Halifax,NS,B9A 3A2,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.69066361,-63.53563314
2310,2310,Parkstone Enhanced Care Limited,156 parkland drive,Halifax,NS,B3S 1N9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.66338256,-63.67207336
2334,2334,Saint Vincent's Nursing Home,2080 windsor st,Halifax,NS,B3K 5B2,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.64791631,-63.59419064
2202,2202,Arborstone Enhanced Care,126 purcells cove rd,Halifax,NS,B3P 1B5,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.6328756,-63.60822714
2312,2312,Peter's Place Halifax - Pjd Rehab Housing Incorporated,12 swan crescent,Halifax,NS,B3M 1T6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.66905884,-63.65842992
2336,2336,Seabright Rest Home Ltd.,11625 peggys cove road,Halifax,NS,B3Z 2Y1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.62317275,-63.92622043
2383,2383,White Hills Long Term Care Centre,297 pockwock road,Halifax,NS,B4B 1N5,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.744603999999995,-63.805761
2272,2272,Ivy Meadows Continuing Care Centre,125 knowles crescent,Halifax,NS,B4G 1E7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.90232904,-63.71091493
2284,2284,Melville Lodge,50 shoreham lane,Halifax,NS,B3P 2R3,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.62956069,-63.61525121
2307,2307,Ocean View Continuing Care Centre,1909 caldwell road,Halifax,NS,B3G 1M4,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.60672388,-63.47021578
2306,2306,Oakwood Terrace,10 mount hope avenue,Halifax,NS,B2Y 4K1,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.65352971,-63.54451843
2280,2280,Maplestone Enhanced Care Limited,245 main ave,Halifax,NS,B3M 1B7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.65374305,-63.64920759
2283,2283,Melville Gardens Nursing Home,11 ramsgate lane,Halifax,NS,B3P 2S9,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.63200392,-63.61463688
2289,2289,Musquodoboit Valley Home for Special Care Association,126 higginsville road,Halifax,NS,B0N 1X0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,45.03997373,-63.13996247
2302,2302,Northwoodcare Bedford Incorporated- Christina & Hedley g. Ivany Place,123 gary martin drive,Halifax,NS,B4B 0G7,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.72371655,-63.70626578
2365,2365,the Sagewood Continuing Care Centre,345 cobequid road,Halifax,NS,B4C 4E6,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.76140286,-63.65201397
2357,2357,the Birches,7704 highway 7,Halifax,NS,B0J 2L0,,1-800-622-6232,Nursing and residential care facilities,Province of Nova Scotia,No,5,44.78303535,-63.15833345
