FIPS_CODE,COUNTY_CODE,COUNTY,ST,STATE,FOOD_INSECURITY,SEVERE_HOUSING_COST_BURDEN,UNEMPLOYED,NO_VEHICLE_ACCESS,UNINSURED
56,56,Arthur Street,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
57,57,Arthurs Point,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
58,58,Arundel,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
59,59,Ascot Park,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
60,60,Ashburton Central,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
61,61,Ashburton East,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
62,62,Ashburton Forks,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
63,63,Ashburton Lakes,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
64,64,Ashburton North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
65,65,Ashburton West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
66,66,Ashgrove,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
67,67,Ashhurst,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
68,68,Ashley Forest,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
69,69,Ashley Gorge,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
70,70,Ashley-Sefton,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
71,71,Atawhai,NZ-NSN,Nelson,0.15,0.15,0.1,0.15,0.1
72,72,Athenree,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
73,73,Auckland Airport,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
74,74,Auckland-University,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
75,75,Aurora,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
76,76,Avalon East,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
77,77,Avalon West,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
78,78,Avenal,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
79,79,Aviemore,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
80,80,Avondale (Christchurch City),NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
81,81,Avondale Central (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
82,82,Avondale North (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
83,83,Avondale Rosebank,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
84,84,Avondale South (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
85,85,Avondale West (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
86,86,Avonhead East,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
87,87,Avonhead North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
88,88,Avonhead South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
89,89,Avonhead West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
90,90,Avonside,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
91,91,Awahuri,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
92,92,Awapuni North,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
93,93,Awapuni South,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
94,94,Awarua Plains,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
95,95,Awaruku,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
96,96,Awatea North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
97,97,Awatea South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
98,98,Awatere,NZ-MBH,Marlborough,0.15,0.15,0.1,0.15,0.1
99,99,Awhitu,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
100,100,Bader,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
101,101,Balcairn,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
102,102,Balclutha North,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
103,103,Balclutha South,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
104,104,Balgownie,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
105,105,Balmoral,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
106,106,Banks Peninsula South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
107,107,Bankside,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
108,108,Barrier Islands,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
109,109,Barrytown,NZ-WTC,West Coast,0.15,0.15,0.1,0.15,0.1
110,110,Bastia-Durie Hill,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
111,111,Bathgate Park,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
112,112,Baverstock,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
113,113,Bay View,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
114,114,Baypark-Kairua,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
115,115,Bayswater,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
116,116,Bayview East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
117,117,Bayview South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
118,118,Bayview West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
119,119,Beach Haven East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
120,120,Beach Haven South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
121,121,Beach Haven West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
122,122,Beckenham,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
123,123,Beerescourt,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
124,124,Belfast East,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
125,125,Belfast West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
126,126,Bell Block East,NZ-TKI,Taranaki,0.15,0.15,0.1,0.15,0.1
127,127,Bell Block West,NZ-TKI,Taranaki,0.15,0.15,0.1,0.15,0.1
128,128,Belleknowes,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
129,129,Bellevue,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
130,130,Belmont (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
131,131,Belmont (Lower Hutt City),NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
132,132,Belmont Park,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
133,133,Ben Cooper Park,NZ-TAS,Tasman,0.15,0.15,0.1,0.15,0.1
134,134,Ben McLeod,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
135,135,Benhar-Stirling,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
136,136,Berhampore,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
137,137,Bethlehem Central,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
138,138,Bethlehem North,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
139,139,Bethlehem South,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
140,140,Bexley,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
141,141,Birchville-Brown Owl,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
142,142,Bird Area,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
143,143,Birdwood West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
144,144,Birkdale North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
145,145,Birkdale South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
146,146,Birkenhead North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
147,147,Birkenhead South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
148,148,Birkenhead West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
149,149,Bishopdale North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
150,150,Bishopdale South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
151,151,Bishopdale West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
152,152,Blagdon-Lynmouth,NZ-TKI,Taranaki,0.15,0.15,0.1,0.15,0.1
153,153,Blaketown,NZ-WTC,West Coast,0.15,0.15,0.1,0.15,0.1
154,154,Bledisloe Park,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
155,155,Blenheim Central,NZ-MBH,Marlborough,0.15,0.15,0.1,0.15,0.1
156,156,Blockhouse Bay East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
157,157,Blockhouse Bay North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
158,158,Blockhouse Bay North East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
159,159,Blockhouse Bay South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
160,160,Bluff,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
161,161,Bluff Hill,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
162,162,Bombay Hills,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
163,163,Botany Downs East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
164,164,Botany Downs West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
165,165,Botany East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
166,166,Botany Junction,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
167,167,Botany North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
168,168,Botany South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
169,169,Boulcott,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
170,170,Bream Bay,NZ-NTL,Northland,0.15,0.15,0.1,0.15,0.1
171,171,Bream Head,NZ-NTL,Northland,0.15,0.15,0.1,0.15,0.1
172,172,Brentwood (Taupo District),NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
173,173,Brentwood (Upper Hutt City),NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
174,174,Bridge Pa,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
175,175,Brighton,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
176,176,Brightwater,NZ-TAS,Tasman,0.15,0.15,0.1,0.15,0.1
177,177,Britannia,NZ-NSN,Nelson,0.15,0.15,0.1,0.15,0.1
178,178,Broad Bay-Portobello,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
179,179,Broadgreen-Monaco,NZ-NSN,Nelson,0.15,0.15,0.1,0.15,0.1
180,180,Broadmeadows,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
181,181,Brockville,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
182,182,Broken Run,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
183,183,Bromley North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
184,184,Bromley South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
185,185,Brookfield East,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
186,186,Brookfield West,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
187,187,Brookhaven-Ferrymead,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
188,188,Brooklands-Spencerville,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
189,189,Brooklyn East,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
190,190,Brooklyn North,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
191,191,Brooklyn South,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
192,192,Brookvale,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
193,193,Broomfield,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
194,194,Browns Bay Central,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
195,195,Browns Bay South East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
196,196,Browns Bay South West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
197,197,Bruce,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
198,198,Brunswick-Papaiti,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
199,199,Bryndwr North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
200,200,Bryndwr South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
201,201,Buckland,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
202,202,Bucklands Beach Central,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
203,203,Bucklands Beach North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
204,204,Bucklands Beach South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
205,205,Bucklands Crossing,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
206,206,Buller Coalfields,NZ-WTC,West Coast,0.15,0.15,0.1,0.15,0.1
207,207,Bulls,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
208,208,Burbank,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
209,209,Burnham Camp,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
210,210,Burnside,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
211,211,Burnside Park,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
212,212,Burswood,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
213,213,Burwood,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
214,214,Bush Inn,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
215,215,Bush Road,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
216,216,Cairnbrae,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
217,217,Calton Hill,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
218,218,Camberley,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
219,219,Camborne,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
220,220,Cambridge Central,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
221,221,Cambridge East,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
222,222,Cambridge North,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
223,223,Cambridge Park-River Garden,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
224,224,Cambridge West,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
225,225,Cameron and Soldiers Park,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
226,226,Campbells Bay,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
227,227,Campus North,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
228,228,Campus South,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
229,229,Campus West,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
230,230,Cannons Creek East,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
231,231,Cannons Creek North,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
232,232,Cannons Creek South,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
233,233,Cape Egmont,NZ-TKI,Taranaki,0.15,0.15,0.1,0.15,0.1
234,234,Cape Hill,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
235,235,Cape Rodney,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
236,236,Cape Runaway,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
237,237,Cardrona,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
238,238,Carterton North,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
239,239,Carterton South,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
240,240,Casebrook,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
241,241,Cashmere East,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
242,242,Cashmere West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
243,243,Castlecliff East,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
244,244,Castlecliff West,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
245,245,Castor Bay,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
246,246,Catlins,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
247,247,Caversham,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
248,248,Centennial Crescent,NZ-GIS,Gisborne,0.15,0.15,0.1,0.15,0.1
249,249,Chapel Downs,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
250,250,Charing Cross,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
251,251,Charleston (Buller District),NZ-WTC,West Coast,0.15,0.15,0.1,0.15,0.1
252,252,Charleston (Christchurch City),NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
253,253,Chartwell,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
254,254,Chatswood,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
255,255,Chedworth,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
256,256,Cheltenham,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
257,257,Chertsey,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
258,258,Christchurch Airport,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
259,259,Christchurch Central,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
260,260,Christchurch Central-East,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
261,261,Christchurch Central-North,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
262,262,Christchurch Central-South,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
263,263,Christchurch Central-West,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
264,264,Churton Park North,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
265,265,Churton Park South,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
266,266,Clarks Beach,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
267,267,Clarkville,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
268,268,Claudelands,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
269,269,Clearwater,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
270,270,Clendon Park East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
271,271,Clendon Park North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
272,272,Clendon Park West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
273,273,Clevedon,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
274,274,Clifton,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
275,275,Clifton Hill,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
276,276,Clinton,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
277,277,Clive,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
278,278,Clouston Park,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
279,279,Clover Park North,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
280,280,Clover Park South,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
281,281,Cloverlea (Auckland),NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
282,282,Cloverlea (Palmerston North City),NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
283,283,Clutha Valley,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
284,284,Clyde,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
285,285,Coastlands,NZ-BOP,Bay of Plenty,0.15,0.15,0.1,0.15,0.1
286,286,Coatesville,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
287,287,Cobden,NZ-WTC,West Coast,0.15,0.15,0.1,0.15,0.1
288,288,Cockle Bay,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
289,289,College Estate,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
290,290,Colville,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
291,291,Concord,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
292,292,Conifer Grove East,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
293,293,Conifer Grove West,NZ-AUK,Auckland,0.15,0.15,0.1,0.15,0.1
294,294,Cooks Beach-Ferry Landing,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
295,295,Cornmarket,NZ-MWT,Manawatu-Wanganui,0.15,0.15,0.1,0.15,0.1
296,296,Cornwall Park,NZ-HKB,Hawke's Bay,0.15,0.15,0.1,0.15,0.1
297,297,Coromandel,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
298,298,Corstorphine,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
299,299,Courtenay,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
300,300,Craigieburn,NZ-CAN,Canterbury,0.15,0.15,0.1,0.15,0.1
301,301,Crawshaw,NZ-WKO,Waikato,0.15,0.15,0.1,0.15,0.1
302,302,Crinan,NZ-STL,Southland,0.15,0.15,0.1,0.15,0.1
303,303,Crofton Downs,NZ-WGN,Wellington,0.15,0.15,0.1,0.15,0.1
304,304,Cromwell East,NZ-OTA,Otago,0.15,0.15,0.1,0.15,0.1
